指标名称,PET瓶片：水瓶级：市场价：华东地区（日）,PET瓶片：水瓶级：基差：华东地区：逸盛（日）,PET瓶片：产量：中国（周）,PET瓶片：产量：中国（月）,PET瓶片：产能利用率：中国（周）,PET瓶片：产能利用率：中国（月）,PET瓶片：损失量：中国（月）,PET瓶片：厂内库存可用天数：中国（周）,PET瓶片：表观消费量：中国（月）,PET瓶片：生产毛利：中国（日）,粘数≥78毫升/克的聚对苯二甲酸乙二酯切片：进口数量合计：中国（月）,粘数≥78毫升/克的聚对苯二甲酸乙二酯切片：出口数量合计：中国（月）
2022/06/07,9350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,555.11,#N/A,#N/A
2022/06/08,9650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,600.59,#N/A,#N/A
2022/06/09,9650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,587.14,#N/A,#N/A
2022/06/10,9600,#N/A,223379,#N/A,89.93,#N/A,#N/A,7.85,#N/A,539.93,#N/A,#N/A
2022/06/13,9550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,686.53,#N/A,#N/A
2022/06/14,9525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,725.82,#N/A,#N/A
2022/06/15,9500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,673.95,#N/A,#N/A
2022/06/16,9400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,722.62,#N/A,#N/A
2022/06/17,9300,#N/A,218723,#N/A,88.0543,#N/A,#N/A,7.29,#N/A,728.03,#N/A,#N/A
2022/06/20,9225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,720.4,#N/A,#N/A
2022/06/21,9190,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,720.15,#N/A,#N/A
2022/06/22,9100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,806.84,#N/A,#N/A
2022/06/23,9065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,806.84,#N/A,#N/A
2022/06/24,8900,#N/A,211631,#N/A,85.2,#N/A,#N/A,7.07,#N/A,936.37,#N/A,#N/A
2022/06/27,8875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,870.82,#N/A,#N/A
2022/06/28,8925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,806.28,#N/A,#N/A
2022/06/29,8750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,762.54,#N/A,#N/A
2022/06/30,8800,#N/A,#N/A,939542,#N/A,88.26,12.5,#N/A,54.39,819.52,3500230,399108706
2022/07/01,8700,#N/A,224615,#N/A,90.4243,#N/A,#N/A,6.57,#N/A,850.66,#N/A,#N/A
2022/07/04,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,864.57,#N/A,#N/A
2022/07/05,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,775.58,#N/A,#N/A
2022/07/06,8675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,904.925,#N/A,#N/A
2022/07/07,8635,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,851,#N/A,#N/A
2022/07/08,8725,#N/A,226329,#N/A,91.1143,#N/A,#N/A,7.21,#N/A,789.74,#N/A,#N/A
2022/07/11,8735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,824.78,#N/A,#N/A
2022/07/12,8775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1051.89,#N/A,#N/A
2022/07/13,8725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1357.37,#N/A,#N/A
2022/07/14,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1438.28,#N/A,#N/A
2022/07/15,8635,#N/A,224629,#N/A,90.4357,#N/A,#N/A,7.16,#N/A,1641.89,#N/A,#N/A
2022/07/18,8725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1582.04,#N/A,#N/A
2022/07/19,8700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1616.3,#N/A,#N/A
2022/07/20,8685,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1606.25,#N/A,#N/A
2022/07/21,8670,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1560.4,#N/A,#N/A
2022/07/22,8650,#N/A,220669,#N/A,88.8357,#N/A,#N/A,6.77,#N/A,1505.93,#N/A,#N/A
2022/07/25,8625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1451.66,#N/A,#N/A
2022/07/26,8675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1369.98,#N/A,#N/A
2022/07/27,8675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1328.58,#N/A,#N/A
2022/07/28,8775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1339.98,#N/A,#N/A
2022/07/29,8725,#N/A,223979,#N/A,90.17,#N/A,#N/A,7.33,#N/A,1297.07,#N/A,#N/A
2022/07/31,#N/A,#N/A,#N/A,991597,#N/A,90.14,10.84,#N/A,63.35,#N/A,5134528,363204907
2022/08/01,8725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1305.78,#N/A,#N/A
2022/08/02,8770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1453.56,#N/A,#N/A
2022/08/03,8770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1415.92,#N/A,#N/A
2022/08/04,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1509.46,#N/A,#N/A
2022/08/05,8775,#N/A,223979,#N/A,90.17,#N/A,#N/A,7.56,#N/A,1711.4,#N/A,#N/A
2022/08/08,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1642.9,#N/A,#N/A
2022/08/09,8825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1528.2,#N/A,#N/A
2022/08/10,8850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1573.45,#N/A,#N/A
2022/08/11,8865,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1558.9,#N/A,#N/A
2022/08/12,8910,#N/A,223979,#N/A,90.17,#N/A,#N/A,7.46,#N/A,1503.19,#N/A,#N/A
2022/08/15,8950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1466.39,#N/A,#N/A
2022/08/16,8900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1581.01,#N/A,#N/A
2022/08/17,8890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1637.03,#N/A,#N/A
2022/08/18,8890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1661.09,#N/A,#N/A
2022/08/19,8890,#N/A,220829,#N/A,88.9,#N/A,#N/A,7.65,#N/A,1654.74,#N/A,#N/A
2022/08/22,8890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701.91,#N/A,#N/A
2022/08/23,8920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1570.08,#N/A,#N/A
2022/08/24,8920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1475.99,#N/A,#N/A
2022/08/25,8900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1452.76,#N/A,#N/A
2022/08/26,8850,#N/A,221479,#N/A,89.1643,#N/A,#N/A,7.89,#N/A,1434.59,#N/A,#N/A
2022/08/29,8850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1501.38,#N/A,#N/A
2022/08/30,8800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1431.04,#N/A,#N/A
2022/08/31,8700,#N/A,#N/A,986437,#N/A,89.67,11.36,#N/A,53.81,1282.59,2571498,450939268
2022/09/01,8650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1179.89,#N/A,#N/A
2022/09/02,8575,#N/A,224489,#N/A,90.38,#N/A,#N/A,8.15,#N/A,1130.64,#N/A,#N/A
2022/09/05,8625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,806.07,#N/A,#N/A
2022/09/06,8600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,771.82,#N/A,#N/A
2022/09/07,8525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,864.29,#N/A,#N/A
2022/09/08,8475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,848.12,#N/A,#N/A
2022/09/09,8475,#N/A,229889,#N/A,92.5486,#N/A,#N/A,10.85,#N/A,740.93,#N/A,#N/A
2022/09/13,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,506.11,#N/A,#N/A
2022/09/14,8450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,463.085,#N/A,#N/A
2022/09/15,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,449.02,#N/A,#N/A
2022/09/16,8350,#N/A,230489,#N/A,92.79,#N/A,#N/A,11.33,#N/A,518.99,#N/A,#N/A
2022/09/19,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,562.62,#N/A,#N/A
2022/09/20,8150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,435.77,#N/A,#N/A
2022/09/21,8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,349.21,#N/A,#N/A
2022/09/22,8075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,288.94,#N/A,#N/A
2022/09/23,8050,#N/A,230489,#N/A,92.79,#N/A,#N/A,12.08,#N/A,234.31,#N/A,#N/A
2022/09/26,8025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,454.35,#N/A,#N/A
2022/09/27,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,469.33,#N/A,#N/A
2022/09/28,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,442,#N/A,#N/A
2022/09/29,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,484,#N/A,#N/A
2022/09/30,7930,#N/A,229539,984760,92.4086,92.5,7.979,13.25,66.41,506,2970665,323666430
2022/10/07,#N/A,#N/A,221489,#N/A,89.1714,#N/A,#N/A,16.46,#N/A,#N/A,#N/A,#N/A
2022/10/08,8100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,325.89,#N/A,#N/A
2022/10/09,8075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,304.57,#N/A,#N/A
2022/10/10,8025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,328.11,#N/A,#N/A
2022/10/11,7925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,383.1,#N/A,#N/A
2022/10/12,7790,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,533.28,#N/A,#N/A
2022/10/13,7675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,499.62,#N/A,#N/A
2022/10/14,7625,#N/A,221039,#N/A,88.99,#N/A,#N/A,18.15,#N/A,384.14,#N/A,#N/A
2022/10/17,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,258.63,#N/A,#N/A
2022/10/18,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.18,#N/A,#N/A
2022/10/19,7325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85.38,#N/A,#N/A
2022/10/20,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.64,#N/A,#N/A
2022/10/21,7250,#N/A,224241,#N/A,88.3557,#N/A,#N/A,17.15,#N/A,7.38,#N/A,#N/A
2022/10/24,7200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-11.02,#N/A,#N/A
2022/10/25,7140,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.07,#N/A,#N/A
2022/10/26,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-80.53,#N/A,#N/A
2022/10/27,6980,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-40.7,#N/A,#N/A
2022/10/28,6875,#N/A,229866,#N/A,88.03,#N/A,#N/A,18.08,#N/A,-40.77,#N/A,#N/A
2022/10/31,6800,#N/A,#N/A,995960,#N/A,88.5,12.95,#N/A,71.62,50.94,3669691,283395236
2022/11/01,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10.53,#N/A,#N/A
2022/11/02,6825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-22.4,#N/A,#N/A
2022/11/03,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-25.76,#N/A,#N/A
2022/11/04,6975,#N/A,228666,#N/A,87.5743,#N/A,#N/A,18.85,#N/A,68.85,#N/A,#N/A
2022/11/07,7025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.99,#N/A,#N/A
2022/11/08,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,145.51,#N/A,#N/A
2022/11/09,6935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,124.18,#N/A,#N/A
2022/11/10,6925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.29,#N/A,#N/A
2022/11/11,7025,#N/A,228361,#N/A,87.45,#N/A,#N/A,19.36,#N/A,57.1,#N/A,#N/A
2022/11/14,7115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,134.86,#N/A,#N/A
2022/11/15,7100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,140.09,#N/A,#N/A
2022/11/16,7145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,150.22,#N/A,#N/A
2022/11/17,7115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202.85,#N/A,#N/A
2022/11/18,7125,#N/A,228361,#N/A,87.45,#N/A,#N/A,16.75,#N/A,166.48,#N/A,#N/A
2022/11/21,7100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,252.03,#N/A,#N/A
2022/11/22,7065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,291.89,#N/A,#N/A
2022/11/23,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,286.36,#N/A,#N/A
2022/11/24,7025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,271.52,#N/A,#N/A
2022/11/25,7010,#N/A,224876,#N/A,86.1214,#N/A,#N/A,19.8,#N/A,282.12,#N/A,#N/A
2022/11/28,6975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,340.62,#N/A,#N/A
2022/11/29,6990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,245.04,#N/A,#N/A
2022/11/30,6990,#N/A,#N/A,963196,#N/A,86.07,15.5894,#N/A,57.11,254.66,3839043,395918774
2022/12/01,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,303.2,#N/A,#N/A
2022/12/02,6950,#N/A,214602,#N/A,82.1843,#N/A,#N/A,19.4,#N/A,318.58,#N/A,#N/A
2022/12/05,6930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,350.95,#N/A,#N/A
2022/12/06,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,400.95,#N/A,#N/A
2022/12/07,6765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,399.53,#N/A,#N/A
2022/12/08,6785,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,370.6,#N/A,#N/A
2022/12/09,6800,#N/A,202076,#N/A,77.39,#N/A,#N/A,17.35,#N/A,301.17,#N/A,#N/A
2022/12/12,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,294.02,#N/A,#N/A
2022/12/13,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,295.03,#N/A,#N/A
2022/12/14,6925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,303.33,#N/A,#N/A
2022/12/15,6950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,286.93,#N/A,#N/A
2022/12/16,7000,#N/A,200794,#N/A,76.8971,#N/A,#N/A,18.09,#N/A,258.82,#N/A,#N/A
2022/12/19,6965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,258.66,#N/A,#N/A
2022/12/20,6965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,236.68,#N/A,#N/A
2022/12/21,6965,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,223.32,#N/A,#N/A
2022/12/22,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,198.24,#N/A,#N/A
2022/12/23,6985,#N/A,196919,#N/A,75.41,#N/A,#N/A,18.82,#N/A,237.37,#N/A,#N/A
2022/12/26,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,207.63,#N/A,#N/A
2022/12/27,7040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,194.03,#N/A,#N/A
2022/12/28,7040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,220.88,#N/A,#N/A
2022/12/29,7025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,221.66,#N/A,#N/A
2022/12/30,7025,#N/A,205817,#N/A,78.8171,#N/A,#N/A,21.85,#N/A,192.06,#N/A,#N/A
2022/12/31,#N/A,#N/A,#N/A,896386,#N/A,76.94,26.67,#N/A,55.64,#N/A,4185127,344190438
2023/01/03,7040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,241.22,#N/A,#N/A
2023/01/04,7025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,246.62,#N/A,#N/A
2023/01/05,6975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,325,#N/A,#N/A
2023/01/06,6975,#N/A,210102,#N/A,80.4614,#N/A,#N/A,19.17,#N/A,363.55,#N/A,#N/A
2023/01/09,6955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,355.71,#N/A,#N/A
2023/01/10,6955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,314.97,#N/A,#N/A
2023/01/11,6955,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,285.34,#N/A,#N/A
2023/01/12,6990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,221.08,#N/A,#N/A
2023/01/13,7050,#N/A,213447,#N/A,81.7429,#N/A,#N/A,19.42,#N/A,167.23,#N/A,#N/A
2023/01/16,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,190.4,#N/A,#N/A
2023/01/17,7075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,181.78,#N/A,#N/A
2023/01/18,7150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,140.14,#N/A,#N/A
2023/01/19,7200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,139.84,#N/A,#N/A
2023/01/20,7275,#N/A,217133,#N/A,83.1543,#N/A,#N/A,20.83,#N/A,123.08,#N/A,#N/A
2023/01/27,#N/A,#N/A,223097,#N/A,85.44,#N/A,#N/A,21.58,#N/A,#N/A,#N/A,#N/A
2023/01/28,7430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,278.08,#N/A,#N/A
2023/01/29,7430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,271.38,#N/A,#N/A
2023/01/30,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,255.72,#N/A,#N/A
2023/01/31,7325,#N/A,#N/A,962672,#N/A,83.25,19.3721,#N/A,58.77,249.26,4407675,379414505
2023/02/01,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,218.96,#N/A,#N/A
2023/02/02,7250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,256.59,#N/A,#N/A
2023/02/03,7175,#N/A,223097,#N/A,85.44,#N/A,#N/A,20.93,#N/A,273.23,#N/A,#N/A
2023/02/06,7150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,250.21,#N/A,#N/A
2023/02/07,7200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,261.1,#N/A,#N/A
2023/02/08,7175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,246.82,#N/A,#N/A
2023/02/09,7175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,253.13,#N/A,#N/A
2023/02/10,7080,#N/A,223097,#N/A,85.44,#N/A,#N/A,19.04,#N/A,311.24,#N/A,#N/A
2023/02/13,7105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,321.08,#N/A,#N/A
2023/02/14,7100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,318.35,#N/A,#N/A
2023/02/15,7130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,339.93,#N/A,#N/A
2023/02/16,7165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,341.87,#N/A,#N/A
2023/02/17,7150,#N/A,227669,#N/A,87.5343,#N/A,#N/A,15.69,#N/A,344.94,#N/A,#N/A
2023/02/20,7150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,362.49,#N/A,#N/A
2023/02/21,7200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,282.17,#N/A,#N/A
2023/02/22,7250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,277.26,#N/A,#N/A
2023/02/23,7200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,244.28,#N/A,#N/A
2023/02/24,7240,#N/A,236249,#N/A,90.4743,#N/A,#N/A,13.7,#N/A,262.9,#N/A,#N/A
2023/02/27,7220,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,261.44,#N/A,#N/A
2023/02/28,7220,#N/A,#N/A,921847,#N/A,88.26,12.26,#N/A,51.94,274.09,4558605,405000631
2023/03/01,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,231.89,#N/A,#N/A
2023/03/02,7315,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,211.05,#N/A,#N/A
2023/03/03,7330,#N/A,239526,#N/A,91.73,#N/A,#N/A,11.92,#N/A,198.43,#N/A,#N/A
2023/03/06,7330,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,206.48,#N/A,#N/A
2023/03/07,7380,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202.57,#N/A,#N/A
2023/03/08,7385,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,181.57,#N/A,#N/A
2023/03/09,7360,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,222.02,#N/A,#N/A
2023/03/10,7340,#N/A,239526,#N/A,91.73,#N/A,#N/A,10.91,#N/A,201.78,#N/A,#N/A
2023/03/13,7360,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,209.84,#N/A,#N/A
2023/03/14,7305,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,253.59,#N/A,#N/A
2023/03/15,7285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,284.49,#N/A,#N/A
2023/03/16,7260,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,336.41,#N/A,#N/A
2023/03/17,7295,#N/A,241646,#N/A,92.6014,#N/A,#N/A,10.43,#N/A,259.22,#N/A,#N/A
2023/03/20,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,145.94,#N/A,#N/A
2023/03/21,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,122.02,#N/A,#N/A
2023/03/22,7440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,189.25,#N/A,#N/A
2023/03/23,7430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,170.58,#N/A,#N/A
2023/03/24,7475,#N/A,243620,#N/A,90.1957,#N/A,#N/A,10.19,#N/A,133.96,#N/A,#N/A
2023/03/27,7635,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,206.73,#N/A,#N/A
2023/03/28,7665,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,191.05,#N/A,#N/A
2023/03/29,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,192.6,#N/A,#N/A
2023/03/30,7735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,134.13,#N/A,#N/A
2023/03/31,7700,#N/A,247148,1074032,90.2471,91.05,10.6,8.69,66.65,99.44,4556171,411997986
2023/04/03,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,176.14,#N/A,#N/A
2023/04/04,7865,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,185.95,#N/A,#N/A
2023/04/06,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,197.17,#N/A,#N/A
2023/04/07,7820,#N/A,230253,#N/A,84.0829,#N/A,#N/A,8.2,#N/A,274.53,#N/A,#N/A
2023/04/10,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,269.02,#N/A,#N/A
2023/04/11,7775,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,216.56,#N/A,#N/A
