指标名称,PX：国际市场：CFR价：台湾省（日）,PX：产量：中国（周）,PX：产量：中国（月）,PX：产能利用率：亚洲（周）,PX：产能利用率：中国（周）,PX：产能利用率：亚洲（月）,PX：产能利用率：中国（月）,PX：损失量：中国（月）,PX：期末库存：中国（月）,PX：表观消费量：中国（月）,PX：实际消费量：中国（月）,PX：生产毛利：亚洲（日）,PX：进口数量合计：中国（月）,PX：出口数量合计：中国（月）
2021/06/01,850.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-75.05,#N/A,#N/A
2021/06/02,850.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-76.71,#N/A,#N/A
2021/06/03,857.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-75.71,#N/A,#N/A
2021/06/04,848.17,41.15,#N/A,75.85,75.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-87.46,#N/A,#N/A
2021/06/07,843.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-91.71,#N/A,#N/A
2021/06/08,843.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-88.71,#N/A,#N/A
2021/06/09,859.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-83.21,#N/A,#N/A
2021/06/10,859.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-77.55,#N/A,#N/A
2021/06/11,870.33,42.81,#N/A,76.2,76.49,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-73.05,#N/A,#N/A
2021/06/14,877.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-68.13,#N/A,#N/A
2021/06/15,873.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-62.3,#N/A,#N/A
2021/06/16,874,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-67.25,#N/A,#N/A
2021/06/17,873.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-66.33,#N/A,#N/A
2021/06/18,866.33,42.81,#N/A,75.29,84.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-65.8,#N/A,#N/A
2021/06/21,870.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-70.17,#N/A,#N/A
2021/06/22,879.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-66.58,#N/A,#N/A
2021/06/23,899.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-60.08,#N/A,#N/A
2021/06/24,916.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-47.08,#N/A,#N/A
2021/06/25,936.17,41.2,#N/A,78.05,81.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-30.08,#N/A,#N/A
2021/06/28,936.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-28.08,#N/A,#N/A
2021/06/29,913.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-45.08,#N/A,#N/A
2021/06/30,915.17,#N/A,182.5,#N/A,#N/A,77.0623,82.01,42.88,375,296.1983,292.8,-48.83,1136982.838,0.05
2021/07/01,917.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-60.55,#N/A,#N/A
2021/07/02,921.83,45.02,#N/A,79.59,89.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-60.55,#N/A,#N/A
2021/07/05,946.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-46.17,#N/A,#N/A
2021/07/06,967.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-38.83,#N/A,#N/A
2021/07/07,933.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-45.33,#N/A,#N/A
2021/07/08,910.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-48.58,#N/A,#N/A
2021/07/09,937.67,45.4,#N/A,79.02,89.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-44.33,#N/A,#N/A
2021/07/12,937.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-52.205,#N/A,#N/A
2021/07/13,932.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-62.455,#N/A,#N/A
2021/07/14,941.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-56.955,#N/A,#N/A
2021/07/15,922.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-56.33,#N/A,#N/A
2021/07/16,929,45.4,#N/A,79.22,89.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-49.67,#N/A,#N/A
2021/07/19,921.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-56.92,#N/A,#N/A
2021/07/20,921.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-49.67,#N/A,#N/A
2021/07/21,916.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-31.17,#N/A,#N/A
2021/07/22,937.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-35,#N/A,#N/A
2021/07/23,938.5,43.68,#N/A,79.29,79.74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-43.13,#N/A,#N/A
2021/07/26,938.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-38.63,#N/A,#N/A
2021/07/27,946.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-46.75,#N/A,#N/A
2021/07/28,946.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-46.75,#N/A,#N/A
2021/07/29,956.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-43.92,#N/A,#N/A
2021/07/30,958.33,43.47,#N/A,77.44,86.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-42.92,#N/A,#N/A
2021/07/31,#N/A,#N/A,194,#N/A,#N/A,78.6245,85.98,27.72,381,305.037,298.73,#N/A,1110370.714,0.4
2021/08/02,951.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-36.21,#N/A,#N/A
2021/08/03,944.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-36.21,#N/A,#N/A
2021/08/04,952,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-26.375,#N/A,#N/A
2021/08/05,937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-18.5,#N/A,#N/A
2021/08/06,958,43.47,#N/A,76.49,78.64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-16.5,#N/A,#N/A
2021/08/10,948,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-17.5,#N/A,#N/A
2021/08/11,949,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-20.625,#N/A,#N/A
2021/08/12,950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-21.5,#N/A,#N/A
2021/08/13,934.67,43.31,#N/A,75.45,78.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-27.83,#N/A,#N/A
2021/08/16,920.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-23.83,#N/A,#N/A
2021/08/17,916.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-19.83,#N/A,#N/A
2021/08/18,910.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-25.205,#N/A,#N/A
2021/08/19,883.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-74.455,#N/A,#N/A
2021/08/20,875.67,43.21,#N/A,75.32,78.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-31.455,#N/A,#N/A
2021/08/23,888.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-26.46,#N/A,#N/A
2021/08/24,903.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-36.08,#N/A,#N/A
2021/08/25,911.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-37.08,#N/A,#N/A
2021/08/26,913.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-43.08,#N/A,#N/A
2021/08/27,913.67,43.33,#N/A,74.31,78.35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-47.58,#N/A,#N/A
2021/08/30,908.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-55.08,#N/A,#N/A
2021/08/31,896.67,#N/A,190,#N/A,#N/A,75.3632,78.35,53.9,388,299.5742,292.7,-64.08,1095762.685,20.35
2021/09/01,895.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-64.795,#N/A,#N/A
2021/09/02,886.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-66.67,#N/A,#N/A
2021/09/03,897.33,43.37,#N/A,75.65,78.41,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-73.95,#N/A,#N/A
2021/09/06,897.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-68.17,#N/A,#N/A
2021/09/07,898.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-75.17,#N/A,#N/A
2021/09/08,883.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-80.17,#N/A,#N/A
2021/09/09,885.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-87.295,#N/A,#N/A
2021/09/10,890.33,43.69,#N/A,76.16,79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-83.05,#N/A,#N/A
2021/09/13,904.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-77.21,#N/A,#N/A
2021/09/14,920.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-63.3,#N/A,#N/A
2021/09/15,912.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-76.55,#N/A,#N/A
2021/09/16,912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-84.5,#N/A,#N/A
2021/09/17,915.67,43.53,#N/A,77.14,78.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-81.21,#N/A,#N/A
2021/09/20,907.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-83.13,#N/A,#N/A
2021/09/21,907.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-90.13,#N/A,#N/A
2021/09/22,898.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-101.38,#N/A,#N/A
2021/09/23,902,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-101.88,#N/A,#N/A
2021/09/24,917,44.75,#N/A,75.94,80.91,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-94.125,#N/A,#N/A
2021/09/27,913.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-110.21,#N/A,#N/A
2021/09/28,905.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-122.205,#N/A,#N/A
2021/09/29,883.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-131.67,#N/A,#N/A
2021/09/30,883.33,#N/A,189,#N/A,#N/A,75.7783,79.58,48.04,404.3,309.9273,293.75,-138.17,1209273,0
2021/10/01,880.67,44.28,#N/A,73.91,80.05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-132.71,#N/A,#N/A
2021/10/04,886.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-137.46,#N/A,#N/A
2021/10/05,898.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-145.21,#N/A,#N/A
2021/10/06,907.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-148.3,#N/A,#N/A
2021/10/07,892.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-134.67,#N/A,#N/A
2021/10/08,931.33,42,#N/A,72.45,75.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-133.8,#N/A,#N/A
2021/10/11,953.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-120.05,#N/A,#N/A
2021/10/12,941.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-130.58,#N/A,#N/A
2021/10/13,936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-131.38,#N/A,#N/A
2021/10/14,952.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-125.21,#N/A,#N/A
2021/10/15,967.67,40.61,#N/A,70.74,73.42,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-116.33,#N/A,#N/A
2021/10/18,967,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-124.13,#N/A,#N/A
2021/10/19,961,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-120.63,#N/A,#N/A
2021/10/20,951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-124.88,#N/A,#N/A
2021/10/21,951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-131.63,#N/A,#N/A
2021/10/22,940,39,#N/A,68.13,70.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-155.63,#N/A,#N/A
2021/10/25,951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-150,#N/A,#N/A
2021/10/26,953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-148.25,#N/A,#N/A
2021/10/27,932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157.25,#N/A,#N/A
2021/10/28,912,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-170.63,#N/A,#N/A
2021/10/29,926,39,#N/A,73.33,70.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-163.63,#N/A,#N/A
2021/10/31,#N/A,#N/A,175,#N/A,#N/A,71.381,72.78,68,402,284.3171,286.8,#N/A,1093170.873,0.305
2021/11/01,924,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-163.25,#N/A,#N/A
2021/11/02,938,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-164.13,#N/A,#N/A
2021/11/03,931.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-162.83,#N/A,#N/A
2021/11/05,909,40.79,#N/A,73.42,73.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157.25,#N/A,#N/A
2021/11/08,924,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-158.75,#N/A,#N/A
2021/11/09,929,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157.88,#N/A,#N/A
2021/11/10,940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-162.75,#N/A,#N/A
2021/11/11,924,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-154.88,#N/A,#N/A
2021/11/12,923.33,40.7,#N/A,68.64,72.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-155.55,#N/A,#N/A
2021/11/15,916.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-154.71,#N/A,#N/A
2021/11/16,921,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-149.38,#N/A,#N/A
2021/11/17,919,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-145,#N/A,#N/A
2021/11/18,902,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-137,#N/A,#N/A
2021/11/19,915,38.24,#N/A,71.16,68.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-144,#N/A,#N/A
2021/11/22,885,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-147.5,#N/A,#N/A
2021/11/23,886,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-147,#N/A,#N/A
2021/11/24,901,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-156.5,#N/A,#N/A
2021/11/25,898,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-156.5,#N/A,#N/A
2021/11/26,860,41.73,#N/A,72.45,74.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-160.25,#N/A,#N/A
2021/11/29,848,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-161.5,#N/A,#N/A
2021/11/30,826,#N/A,172,#N/A,#N/A,71.3893,72.42,75,397.7,293.7388,298.1,-162,1217387.586,0
2021/12/01,815,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-159,#N/A,#N/A
2021/12/02,803,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157.25,#N/A,#N/A
2021/12/03,814,41.52,#N/A,72.45,72.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-155.5,#N/A,#N/A
2021/12/06,812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-150.88,#N/A,#N/A
2021/12/07,832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-162.38,#N/A,#N/A
2021/12/08,834,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-169.38,#N/A,#N/A
2021/12/09,835,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-168.88,#N/A,#N/A
2021/12/10,832.33,41.52,#N/A,71.53,72.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-170.8,#N/A,#N/A
2021/12/13,844.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-171.8,#N/A,#N/A
2021/12/14,832.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-182.55,#N/A,#N/A
2021/12/15,827.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-173.42,#N/A,#N/A
2021/12/16,831.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-175.17,#N/A,#N/A
2021/12/17,835.33,43.13,#N/A,70.53,71.19,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-171.67,#N/A,#N/A
2021/12/20,813.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-164.17,#N/A,#N/A
2021/12/21,822.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157.17,#N/A,#N/A
2021/12/22,840.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-156.17,#N/A,#N/A
2021/12/23,851.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-155.67,#N/A,#N/A
2021/12/24,861.33,42.83,#N/A,71,70.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-149.67,#N/A,#N/A
2021/12/28,879.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-157.17,#N/A,#N/A
2021/12/29,881.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-154.17,#N/A,#N/A
2021/12/30,894.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-147.92,#N/A,#N/A
2021/12/31,896.5,42.89,192.7,71.04,70.79,71.081,71.39,70,411.5,300.6235,286.8,-148.67,1079255.507,20.261
2022/01/03,894.67,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-143.46,#N/A,#N/A
2022/01/04,921.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-143.46,#N/A,#N/A
2022/01/05,951.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-95.42,#N/A,#N/A
2022/01/06,925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-101.13,#N/A,#N/A
2022/01/07,942.33,42.53,#N/A,69.91,70.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-101.3,#N/A,#N/A
2022/01/10,926.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-120.3,#N/A,#N/A
2022/01/11,932.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-111.42,#N/A,#N/A
2022/01/12,943.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-118.67,#N/A,#N/A
2022/01/13,937.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-131.17,#N/A,#N/A
2022/01/14,961.3,42.53,#N/A,69.06,70.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-113.42,#N/A,#N/A
2022/01/17,967.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-107,#N/A,#N/A
2022/01/18,981,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-101,#N/A,#N/A
2022/01/19,983,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-100,#N/A,#N/A
2022/01/20,975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-109.5,#N/A,#N/A
2022/01/21,969,42.91,#N/A,69.35,70.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-108.5,#N/A,#N/A
2022/01/24,980.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-109,#N/A,#N/A
2022/01/25,976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-100.75,#N/A,#N/A
2022/01/26,996.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-100.75,#N/A,#N/A
2022/01/27,1022.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-83.08,#N/A,#N/A
2022/01/28,1016.17,45.08,#N/A,70.96,74.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-89.58,#N/A,#N/A
2022/01/31,1047.33,#N/A,194,#N/A,#N/A,69.96,71.82,75,418,314.4548,308.7,-71.8,1204548.457,#N/A
2022/02/03,1043.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-75.33,#N/A,#N/A
2022/02/04,1068.17,45.08,#N/A,70.96,74.36,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-69.46,#N/A,#N/A
2022/02/07,1095.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-47,#N/A,#N/A
2022/02/08,1098.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-36.17,#N/A,#N/A
2022/02/09,1068.83,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-57.8,#N/A,#N/A
2022/02/10,1074.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-69.46,#N/A,#N/A
2022/02/11,1062.67,45.08,#N/A,72.09,76.98,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-72.33,#N/A,#N/A
2022/02/14,1098.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-67.08,#N/A,#N/A
2022/02/15,1090.17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-76.08,#N/A,#N/A
2022/02/16,1072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-77.63,#N/A,#N/A
2022/02/17,1052.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-92.13,#N/A,#N/A
