指标名称,石脑油：国际市场：CFR价：日本（日）,石脑油：产量：中国（周）,石脑油：产量：中国（月）,石脑油：商业库存：新加坡（周）,石脑油：表观消费量：中国（月）,石脑油：重整装置：产能利用率：中国（周）,石脑油：进口数量合计：中国（月）,石脑油：出口数量合计：中国（月）
2020/09/18,412.13,#N/A,#N/A,1745.1,#N/A,#N/A,#N/A,#N/A
2020/09/21,400.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/09/22,395.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/09/23,395.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/09/24,395.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/09/25,406.38,#N/A,#N/A,1424.1,#N/A,#N/A,#N/A,#N/A
2020/09/28,402.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/09/29,401.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/09/30,387.5,#N/A,375.6,#N/A,427.49,#N/A,518854.328,0
2020/10/01,395.53,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/02,383.75,#N/A,#N/A,1356.6,#N/A,#N/A,#N/A,#N/A
2020/10/05,392,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/06,402.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/07,402.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/08,406.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/09,414.13,#N/A,#N/A,1378.1,#N/A,#N/A,#N/A,#N/A
2020/10/12,405.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/13,404.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/14,399.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/15,403.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/16,399.25,#N/A,#N/A,1383.9,#N/A,#N/A,#N/A,#N/A
2020/10/19,391.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/20,387.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/21,395.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/22,388.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/23,385.75,#N/A,#N/A,1329.9,#N/A,#N/A,#N/A,#N/A
2020/10/26,372.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/27,376.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/28,371.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/29,367,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/10/30,356,#N/A,#N/A,1120.2,#N/A,#N/A,#N/A,#N/A
2020/10/31,#N/A,#N/A,376.9,#N/A,427.67,#N/A,507685.628,0
2020/11/02,346.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/03,374.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/04,373.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/05,375.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/06,367.38,#N/A,#N/A,1286.7,#N/A,#N/A,#N/A,#N/A
2020/11/09,360.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/10,378.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/11,391.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/12,381.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/13,374.63,#N/A,#N/A,1335,#N/A,#N/A,#N/A,#N/A
2020/11/16,383.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/17,384.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/18,389.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/19,387.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/20,385.38,#N/A,#N/A,1240,#N/A,#N/A,#N/A,#N/A
2020/11/23,400.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/24,399.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/25,406.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/26,401.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/11/27,401.38,#N/A,#N/A,1250,#N/A,#N/A,#N/A,#N/A
2020/11/30,402,#N/A,398.2,#N/A,454.22,#N/A,560157.062,0
2020/12/01,408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/02,404.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/03,415.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/04,427.88,#N/A,#N/A,1221,#N/A,#N/A,#N/A,#N/A
2020/12/07,423,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/08,429.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/09,437.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/10,439.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/11,448.5,#N/A,#N/A,1240,#N/A,#N/A,#N/A,#N/A
2020/12/14,449.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/15,447,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/16,456.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/17,471.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/18,470.13,#N/A,#N/A,1272,#N/A,#N/A,#N/A,#N/A
2020/12/21,460.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/22,451.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/23,455.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/24,472.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/25,#N/A,#N/A,#N/A,1351.1,#N/A,#N/A,#N/A,#N/A
2020/12/28,473,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/29,475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/30,474.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2020/12/31,486.88,#N/A,393.2,#N/A,450.23,#N/A,570329.935,0.059
2021/01/01,#N/A,#N/A,#N/A,1390,#N/A,#N/A,#N/A,#N/A
2021/01/04,494.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/05,475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/06,495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/07,506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/08,513,#N/A,#N/A,1392.2,#N/A,#N/A,#N/A,#N/A
2021/01/11,518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/12,525.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/13,533,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/14,526.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/15,528.63,#N/A,#N/A,1561.4,#N/A,#N/A,#N/A,#N/A
2021/01/18,516,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/19,519.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/20,520.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/21,515.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/22,508.5,#N/A,#N/A,1548.8,#N/A,#N/A,#N/A,#N/A
2021/01/25,514,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/26,512.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/27,518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/28,513.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/01/29,511.88,#N/A,#N/A,1396.2,#N/A,#N/A,#N/A,#N/A
2021/01/31,#N/A,#N/A,392,#N/A,458.14,#N/A,661369.16,0
2021/02/01,516.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/02,535.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/03,540.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/04,547.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/05,549.75,#N/A,#N/A,1396.2,#N/A,#N/A,#N/A,#N/A
2021/02/08,556.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/09,562.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/10,549.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/11,547.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/12,#N/A,#N/A,#N/A,1396.2,#N/A,#N/A,#N/A,#N/A
2021/02/15,561.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/16,561.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/17,566.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/18,579.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/19,573.25,#N/A,#N/A,1570,#N/A,#N/A,#N/A,#N/A
2021/02/22,578.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/23,599.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/24,592.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/25,609.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/02/26,599.88,#N/A,#N/A,1548.8,#N/A,#N/A,#N/A,#N/A
2021/02/28,#N/A,#N/A,393.7,#N/A,447.94,#N/A,542363.178,0
2021/03/01,602.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/02,579.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/03,577.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/04,591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/05,620,#N/A,#N/A,1570,#N/A,#N/A,#N/A,#N/A
2021/03/08,632.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/09,614,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/10,603.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/11,615.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/12,622,#N/A,#N/A,1548.8,#N/A,#N/A,#N/A,#N/A
2021/03/15,629.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/16,608.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/17,608.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/18,591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/19,573,#N/A,#N/A,1550,#N/A,#N/A,#N/A,#N/A
2021/03/22,576.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/23,571.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/24,559.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/25,569.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/26,577.75,#N/A,#N/A,1464.7,#N/A,#N/A,#N/A,#N/A
2021/03/29,572.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/30,576.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/03/31,575.38,#N/A,417.8,#N/A,481.38,#N/A,635755.869,0
2021/04/01,562,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/02,#N/A,#N/A,#N/A,1425,#N/A,#N/A,#N/A,#N/A
2021/04/05,571,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/06,566.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/07,560,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/08,561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/09,557.75,#N/A,#N/A,1459.4,#N/A,#N/A,#N/A,#N/A
2021/04/12,557.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/13,557.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/14,564,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/15,577,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/16,589,#N/A,#N/A,1548.8,#N/A,#N/A,#N/A,#N/A
2021/04/19,582.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/20,583.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/21,568.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/22,559.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/23,563.13,#N/A,#N/A,1548.8,#N/A,#N/A,#N/A,#N/A
2021/04/26,565.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/27,577.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/28,581.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/29,591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/04/30,597.75,#N/A,350.6,1550,407.05,#N/A,564510.419,#N/A
2021/05/03,587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/04,605,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/05,618.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/06,609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/07,600.5,#N/A,#N/A,1464.7,#N/A,#N/A,#N/A,#N/A
2021/05/10,608.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/11,594.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/12,607,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/14,592.75,#N/A,#N/A,1425,#N/A,#N/A,#N/A,#N/A
2021/05/17,599.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/18,612.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/19,593.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/20,590.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/21,574.63,#N/A,#N/A,1459.4,#N/A,#N/A,#N/A,#N/A
2021/05/24,597.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/25,610.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/27,604.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/05/28,615.25,#N/A,#N/A,1474,#N/A,#N/A,#N/A,#N/A
2021/05/31,619.75,#N/A,395.1,#N/A,456.69,#N/A,615973.848,#N/A
2021/06/01,625.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/02,627.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/03,633.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/04,635.63,#N/A,#N/A,1252.2,#N/A,#N/A,#N/A,#N/A
2021/06/07,634.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/08,629.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/09,642.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/10,636.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/11,643.38,#N/A,#N/A,1390,#N/A,#N/A,#N/A,#N/A
2021/06/14,645.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/15,635.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/16,641.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/17,639.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/18,632.13,#N/A,#N/A,1211,#N/A,#N/A,#N/A,#N/A
2021/06/21,640.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/22,645.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/23,659.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/24,663.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/25,666.25,#N/A,#N/A,1422.5,#N/A,#N/A,#N/A,#N/A
2021/06/28,664.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/29,658.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/06/30,664,#N/A,371.1,#N/A,434.36,#N/A,632646.906,#N/A
2021/07/01,678.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/02,681,#N/A,#N/A,1275.8,#N/A,#N/A,#N/A,#N/A
2021/07/05,693,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/06,706.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/07,678.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/08,659.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/09,682,#N/A,#N/A,1425,#N/A,#N/A,#N/A,#N/A
2021/07/12,689.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/13,695.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/14,698.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/15,679,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/16,678.5,#N/A,#N/A,1457.3,#N/A,#N/A,#N/A,#N/A
2021/07/19,678.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/21,648,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/22,672.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/23,681.63,#N/A,#N/A,1230,#N/A,#N/A,#N/A,#N/A
2021/07/26,677.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/27,693.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/28,693.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/29,700.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/07/30,701.25,#N/A,#N/A,1375.9,#N/A,#N/A,#N/A,#N/A
2021/07/31,#N/A,#N/A,382.2,#N/A,453.74,#N/A,715434.116,#N/A
2021/08/02,687.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/03,678.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/04,678.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/05,655.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/06,674.5,#N/A,#N/A,1353,#N/A,#N/A,#N/A,#N/A
2021/08/10,665.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/11,669.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/12,671.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/13,662.5,#N/A,#N/A,1287.2,#N/A,#N/A,#N/A,#N/A
2021/08/16,644.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/17,636.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/18,635.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/19,608.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/20,607.13,#N/A,#N/A,1339.4,#N/A,#N/A,#N/A,#N/A
2021/08/23,615.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/24,639.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/25,648.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/26,656.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/27,661.25,#N/A,#N/A,1321.1,#N/A,#N/A,#N/A,#N/A
2021/08/30,663.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/08/31,660.75,#N/A,391,#N/A,459.27,#N/A,682709.378,#N/A
2021/09/01,660.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/02,653,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/03,671.38,#N/A,#N/A,1318.1,#N/A,#N/A,#N/A,#N/A
2021/09/06,665.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/07,673.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/08,663.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/09,672.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/10,673.38,#N/A,#N/A,1325,#N/A,#N/A,#N/A,#N/A
2021/09/13,681.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/14,683.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/15,688.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/16,696.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/17,696.88,#N/A,#N/A,1398,#N/A,#N/A,#N/A,#N/A
2021/09/20,690.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/21,697.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/22,699.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/23,703.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/24,711.13,#N/A,#N/A,1305.6,#N/A,#N/A,#N/A,#N/A
2021/09/27,723.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/28,727.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/29,715,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/09/30,721.5,#N/A,422.1,#N/A,489.69,#N/A,675939.527,#N/A
2021/10/01,713.38,#N/A,#N/A,1184.7,#N/A,#N/A,#N/A,#N/A
2021/10/04,724.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/05,743.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/06,753.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/07,727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/08,765.13,#N/A,#N/A,1163,#N/A,#N/A,#N/A,#N/A
2021/10/11,773.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/12,772.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/13,767.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/14,777.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/15,784,#N/A,#N/A,1154.8,#N/A,#N/A,#N/A,#N/A
2021/10/18,791.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/19,781.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/20,775.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/21,782.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/22,785.63,#N/A,#N/A,1234.4,#N/A,#N/A,#N/A,#N/A
2021/10/25,801,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/26,801.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/27,789.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/28,781.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/10/29,789.63,#N/A,#N/A,1218.7,#N/A,#N/A,#N/A,#N/A
2021/10/31,#N/A,#N/A,452.8,#N/A,527.29,#N/A,744946.066,#N/A
2021/11/01,787.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/02,802.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/03,794.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/05,766.25,#N/A,#N/A,1036.8,#N/A,#N/A,#N/A,#N/A
2021/11/08,782.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/09,786.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/10,802.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/11,778.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/12,778.88,#N/A,#N/A,985.3,#N/A,#N/A,#N/A,#N/A
2021/11/15,771.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/16,770.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/17,764,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/18,739,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
