ID,期货代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
17637,L09M.DCE,2025-06-20,7470.0,7494.0,7401.0,7415,7446,414225,484524
17638,L09M.DCE,2025-06-23,7406.0,7490.0,7374.0,7444,7422,421810,477335
17639,L09M.DCE,2025-06-24,7421.0,7443.0,7165.0,7250,7291,594765,474026
17640,L09M.DCE,2025-06-25,7240.0,7274.0,7218.0,7271,7248,309550,461763
17641,L09M.DCE,2025-06-26,7261.0,7335.0,7260.0,7300,7289,381432,471020
17642,L09M.DCE,2025-06-27,7300.0,7336.0,7285.0,7302,7308,297767,460583
17643,L09M.DCE,2025-06-30,7302.0,7319.0,7260.0,7261,7286,247044,460498
17644,L09M.DCE,2025-07-01,7266.0,7273.0,7219.0,7249,7246,232978,457867
17645,L09M.DCE,2025-07-02,7240.0,7295.0,7237.0,7288,7263,270161,443293
17646,L09M.DCE,2025-07-03,7300.0,7320.0,7266.0,7284,7293,243442,444132
17647,L09M.DCE,2025-07-04,7298.0,7340.0,7277.0,7282,7308,301296,448681
17648,L09M.DCE,2025-07-07,7272.0,7277.0,7229.0,7247,7250,255068,448912
17649,L09M.DCE,2025-07-08,7255.0,7264.0,7240.0,7245,7250,209361,448580
17650,L09M.DCE,2025-07-09,7246.0,7284.0,7239.0,7278,7257,218535,436321
17651,L09M.DCE,2025-07-10,7282.0,7343.0,7272.0,7329,7309,259602,438823
17652,L09M.DCE,2025-07-11,7322.0,7335.0,7276.0,7291,7302,274059,432521
17653,L09M.DCE,2025-07-14,7295.0,7314.0,7250.0,7284,7284,307887,421336
17654,L09M.DCE,2025-07-15,7285.0,7292.0,7208.0,7221,7243,307485,433865
17655,L09M.DCE,2025-07-16,7221.0,7235.0,7204.0,7214,7215,204285,436852
17656,L09M.DCE,2025-07-17,7204.0,7223.0,7196.0,7215,7209,181546,434235
17657,L09M.DCE,2025-07-18,7218.0,7254.0,7203.0,7216,7225,262918,425673
17658,L09M.DCE,2025-07-21,7225.0,7308.0,7224.0,7290,7276,348003,407554
17659,L09M.DCE,2025-07-22,7287.0,7373.0,7264.0,7368,7306,384173,394148
17660,L09M.DCE,2025-07-23,7370.0,7371.0,7261.0,7288,7320,313961,388381
17661,L09M.DCE,2025-07-24,7288.0,7400.0,7276.0,7385,7339,333143,371617
17662,L09M.DCE,2025-07-25,7391.0,7483.0,7387.0,7456,7439,377764,366548
17663,L09M.DCE,2025-07-28,7456.0,7461.0,7320.0,7335,7367,388896,346401
17664,L09M.DCE,2025-07-29,7341.0,7396.0,7341.0,7385,7369,239704,343620
17665,L09M.DCE,2025-07-30,7399.0,7432.0,7369.0,7387,7402,244663,334157
17666,L09M.DCE,2025-07-31,7390.0,7396.0,7333.0,7350,7369,211583,326961
17667,L09M.DCE,2025-08-01,7344.0,7370.0,7300.0,7317,7336,220536,313117
17668,L09M.DCE,2025-08-04,7312.0,7318.0,7251.0,7279,7276,264758,300262
17669,L09M.DCE,2025-08-05,7256.0,7331.0,7253.0,7323,7288,183396,301516
17670,L09M.DCE,2025-08-06,7323.0,7344.0,7294.0,7321,7318,166807,291496
17671,L09M.DCE,2025-08-07,7310.0,7324.0,7277.0,7297,7302,173226,281347
17672,L09M.DCE,2025-08-08,7300.0,7311.0,7278.0,7290,7294,157751,270512
17673,L09M.DCE,2025-08-11,7298.0,7322.0,7281.0,7314,7302,175650,252486
17674,L09M.DCE,2025-08-12,7322.0,7353.0,7308.0,7329,7328,161499,233122
17675,L09M.DCE,2025-08-13,7320.0,7338.0,7305.0,7313,7320,160520,212562
17676,L09M.DCE,2025-08-14,7318.0,7321.0,7270.0,7287,7300,124960,196155
17677,L09M.DCE,2025-08-15,7281.0,7310.0,7281.0,7306,7295,67045,173330
17678,L10M.DCE,2019-01-02,,,,8325,8325,0,6
17679,L10M.DCE,2019-01-03,,,,8325,8325,0,6
17680,L10M.DCE,2019-01-04,,,,8380,8380,0,6
17681,L10M.DCE,2019-01-07,,,,8380,8380,0,6
17682,L10M.DCE,2019-01-08,,,,8380,8380,0,6
17683,L10M.DCE,2019-01-09,,,,8380,8380,0,6
17684,L10M.DCE,2019-01-10,,,,8350,8350,0,6
17685,L10M.DCE,2019-01-11,,,,8350,8350,0,6
17686,L10M.DCE,2019-01-14,,,,8350,8350,0,6
17687,L10M.DCE,2019-01-15,8335.0,8335.0,8335.0,8335,8335,2,4
17688,L10M.DCE,2019-01-16,,,,8335,8335,0,4
17689,L10M.DCE,2019-01-17,,,,8335,8335,0,4
17690,L10M.DCE,2019-01-18,,,,8335,8335,0,4
17691,L10M.DCE,2019-01-21,,,,8375,8375,0,4
17692,L10M.DCE,2019-01-22,,,,8375,8375,0,4
17693,L10M.DCE,2019-01-23,8485.0,8485.0,8485.0,8485,8485,2,4
17694,L10M.DCE,2019-01-24,,,,8485,8485,0,4
17695,L10M.DCE,2019-01-25,,,,8485,8485,0,4
17696,L10M.DCE,2019-01-28,,,,8485,8485,0,4
17697,L10M.DCE,2019-01-29,,,,8485,8485,0,4
17698,L10M.DCE,2019-01-30,,,,8485,8485,0,4
17699,L10M.DCE,2019-01-31,,,,8485,8485,0,4
17700,L10M.DCE,2019-02-01,,,,8485,8485,0,4
17701,L10M.DCE,2019-02-11,,,,8485,8485,0,4
17702,L10M.DCE,2019-02-12,8430.0,8430.0,8430.0,8430,8430,2,2
17703,L10M.DCE,2019-02-13,,,,8430,8430,0,2
17704,L10M.DCE,2019-02-14,,,,8430,8430,0,2
17705,L10M.DCE,2019-02-15,,,,8430,8430,0,2
17706,L10M.DCE,2019-02-18,,,,8430,8430,0,2
17707,L10M.DCE,2019-02-19,,,,8430,8430,0,2
17708,L10M.DCE,2019-02-20,8525.0,8525.0,8525.0,8525,8525,2,2
17709,L10M.DCE,2019-02-21,,,,8525,8525,0,2
17710,L10M.DCE,2019-02-22,,,,8525,8525,0,2
17711,L10M.DCE,2019-02-25,,,,8525,8525,0,2
17712,L10M.DCE,2019-02-26,,,,8525,8525,0,2
17713,L10M.DCE,2019-02-27,,,,8525,8525,0,2
17714,L10M.DCE,2019-02-28,,,,8525,8525,0,2
17715,L10M.DCE,2019-03-01,,,,8525,8525,0,2
17716,L10M.DCE,2019-03-04,,,,8525,8525,0,2
17717,L10M.DCE,2019-03-05,,,,8525,8525,0,2
17718,L10M.DCE,2019-03-06,,,,8525,8525,0,2
17719,L10M.DCE,2019-03-07,,,,8525,8525,0,2
17720,L10M.DCE,2019-03-08,,,,8480,8480,0,2
17721,L10M.DCE,2019-03-11,,,,8480,8480,0,2
17722,L10M.DCE,2019-03-12,,,,8480,8480,0,2
17723,L10M.DCE,2019-03-13,,,,8480,8480,0,2
17724,L10M.DCE,2019-03-14,,,,8480,8480,0,2
17725,L10M.DCE,2019-03-15,,,,8480,8480,0,2
17726,L10M.DCE,2019-03-18,,,,8335,8335,0,2
17727,L10M.DCE,2019-03-19,,,,8335,8335,0,2
17728,L10M.DCE,2019-03-20,,,,8335,8335,0,2
17729,L10M.DCE,2019-03-21,,,,8335,8335,0,2
17730,L10M.DCE,2019-03-22,,,,8335,8335,0,2
17731,L10M.DCE,2019-03-25,,,,8335,8335,0,2
17732,L10M.DCE,2019-03-26,,,,8335,8335,0,2
17733,L10M.DCE,2019-03-27,,,,8335,8335,0,2
17734,L10M.DCE,2019-03-28,,,,8295,8295,0,2
17735,L10M.DCE,2019-03-29,,,,8295,8295,0,2
17736,L10M.DCE,2019-04-01,,,,8295,8295,0,2
17737,L10M.DCE,2019-04-02,,,,8295,8295,0,2
17738,L10M.DCE,2019-04-03,,,,8295,8295,0,2
17739,L10M.DCE,2019-04-04,,,,8285,8285,0,2
17740,L10M.DCE,2019-04-08,,,,8430,8430,0,2
17741,L10M.DCE,2019-04-09,8575.0,8575.0,8505.0,8505,8540,4,2
17742,L10M.DCE,2019-04-10,,,,8540,8540,0,2
17743,L10M.DCE,2019-04-11,,,,8540,8540,0,2
17744,L10M.DCE,2019-04-12,,,,8540,8540,0,2
17745,L10M.DCE,2019-04-15,,,,8540,8540,0,2
17746,L10M.DCE,2019-04-16,8470.0,8580.0,8470.0,8580,8525,4,4
17747,L10M.DCE,2019-04-17,8430.0,8525.0,8430.0,8525,8475,4,4
17748,L10M.DCE,2019-04-18,8460.0,8460.0,8415.0,8415,8435,4,8
17749,L10M.DCE,2019-04-19,8265.0,8265.0,8265.0,8265,8265,2,6
17750,L10M.DCE,2019-04-22,8370.0,8420.0,8320.0,8420,8380,8,6
17751,L10M.DCE,2019-04-23,,,,8345,8345,0,6
17752,L10M.DCE,2019-04-24,,,,8345,8345,0,6
17753,L10M.DCE,2019-04-25,,,,8345,8345,0,6
17754,L10M.DCE,2019-04-26,,,,8345,8345,0,6
17755,L10M.DCE,2019-04-29,,,,8345,8345,0,6
17756,L10M.DCE,2019-04-30,,,,8345,8345,0,6
17757,L10M.DCE,2019-05-06,,,,8345,8345,0,6
17758,L10M.DCE,2019-05-07,,,,8345,8345,0,6
17759,L10M.DCE,2019-05-08,8075.0,8245.0,8075.0,8245,8160,4,6
17760,L10M.DCE,2019-05-09,,,,8070,8070,0,6
17761,L10M.DCE,2019-05-10,7985.0,8130.0,7985.0,8130,8055,8,8
17762,L10M.DCE,2019-05-13,7935.0,7935.0,7935.0,7935,7935,2,8
17763,L10M.DCE,2019-05-14,,,,7780,7780,0,8
17764,L10M.DCE,2019-05-15,7680.0,7680.0,7680.0,7680,7680,4,4
17765,L10M.DCE,2019-05-16,,,,7680,7680,0,4
17766,L10M.DCE,2019-05-17,,,,7685,7685,0,4
17767,L10M.DCE,2019-05-20,7685.0,7955.0,7685.0,7865,7810,40,4
17768,L10M.DCE,2019-05-21,,,,7875,7875,0,4
17769,L10M.DCE,2019-05-22,,,,7875,7875,0,4
17770,L10M.DCE,2019-05-23,,,,7790,7790,0,4
17771,L10M.DCE,2019-05-24,,,,7695,7695,0,4
17772,L10M.DCE,2019-05-27,7775.0,7775.0,7745.0,7745,7760,4,4
17773,L10M.DCE,2019-05-28,7800.0,7800.0,7730.0,7730,7765,4,4
17774,L10M.DCE,2019-05-29,,,,7835,7835,0,4
17775,L10M.DCE,2019-05-30,,,,7835,7835,0,4
17776,L10M.DCE,2019-05-31,,,,7835,7835,0,4
17777,L10M.DCE,2019-06-03,,,,7715,7715,0,4
17778,L10M.DCE,2019-06-04,,,,7660,7660,0,4
17779,L10M.DCE,2019-06-05,,,,7600,7600,0,4
17780,L10M.DCE,2019-06-06,,,,7520,7520,0,4
17781,L10M.DCE,2019-06-10,,,,7520,7520,0,4
17782,L10M.DCE,2019-06-11,,,,7520,7520,0,4
17783,L10M.DCE,2019-06-12,,,,7520,7520,0,4
17784,L10M.DCE,2019-06-13,,,,7520,7520,0,4
17785,L10M.DCE,2019-06-14,,,,7520,7520,0,4
17786,L10M.DCE,2019-06-17,,,,7520,7520,0,4
17787,L10M.DCE,2019-06-18,,,,7520,7520,0,4
17788,L10M.DCE,2019-06-19,,,,7615,7615,0,4
17789,L10M.DCE,2019-06-20,7670.0,7670.0,7670.0,7670,7670,2,6
17790,L10M.DCE,2019-06-21,7680.0,7710.0,7605.0,7700,7685,30,24
17791,L10M.DCE,2019-06-24,7695.0,7695.0,7675.0,7675,7680,20,8
17792,L10M.DCE,2019-06-25,,,,7680,7680,0,8
17793,L10M.DCE,2019-06-26,,,,7680,7680,0,8
17794,L10M.DCE,2019-06-27,7855.0,7855.0,7810.0,7810,7825,6,10
17795,L10M.DCE,2019-06-28,7785.0,7820.0,7735.0,7735,7790,62,12
17796,L10M.DCE,2019-07-01,7840.0,7900.0,7730.0,7800,7815,138,12
17797,L10M.DCE,2019-07-02,7750.0,8000.0,7690.0,7880,7825,46,14
17798,L10M.DCE,2019-07-03,,,,7885,7885,0,14
17799,L10M.DCE,2019-07-04,7980.0,8065.0,7880.0,8020,8010,88,14
17800,L10M.DCE,2019-07-05,8015.0,8015.0,8015.0,8015,8015,4,10
17801,L10M.DCE,2019-07-08,,,,8015,8015,0,10
17802,L10M.DCE,2019-07-09,8165.0,8165.0,7945.0,7975,8040,8,10
17803,L10M.DCE,2019-07-10,,,,7930,7930,0,10
17804,L10M.DCE,2019-07-11,,,,7930,7930,0,10
17805,L10M.DCE,2019-07-12,,,,7825,7825,0,10
17806,L10M.DCE,2019-07-15,7855.0,7855.0,7855.0,7855,7855,4,12
17807,L10M.DCE,2019-07-16,7795.0,7795.0,7795.0,7795,7795,4,8
17808,L10M.DCE,2019-07-17,,,,7795,7795,0,8
17809,L10M.DCE,2019-07-18,7725.0,7725.0,7725.0,7725,7725,2,10
17810,L10M.DCE,2019-07-19,7805.0,7835.0,7655.0,7835,7765,6,8
17811,L10M.DCE,2019-07-22,,,,7780,7780,0,8
17812,L10M.DCE,2019-07-23,,,,7755,7755,0,8
17813,L10M.DCE,2019-07-24,,,,7675,7675,0,8
17814,L10M.DCE,2019-07-25,,,,7615,7615,0,8
17815,L10M.DCE,2019-07-26,,,,7630,7630,0,8
17816,L10M.DCE,2019-07-29,,,,7630,7630,0,8
17817,L10M.DCE,2019-07-30,,,,7690,7690,0,8
17818,L10M.DCE,2019-07-31,7660.0,7660.0,7660.0,7660,7660,2,8
17819,L10M.DCE,2019-08-01,,,,7655,7655,0,8
17820,L10M.DCE,2019-08-02,,,,7615,7615,0,8
17821,L10M.DCE,2019-08-05,7590.0,7590.0,7590.0,7590,7590,4,4
17822,L10M.DCE,2019-08-06,7395.0,7565.0,7395.0,7565,7480,4,4
17823,L10M.DCE,2019-08-07,7515.0,7515.0,7515.0,7515,7515,2,4
17824,L10M.DCE,2019-08-08,7400.0,7615.0,7400.0,7615,7475,8,4
17825,L10M.DCE,2019-08-09,,,,7505,7505,0,4
17826,L10M.DCE,2019-08-12,7575.0,7575.0,7575.0,7575,7575,2,2
17827,L10M.DCE,2019-08-13,,,,7565,7565,0,2
17828,L10M.DCE,2019-08-14,,,,7565,7565,0,2
17829,L10M.DCE,2019-08-15,,,,7565,7565,0,2
17830,L10M.DCE,2019-08-16,,,,7515,7515,0,2
17831,L10M.DCE,2019-08-19,,,,7515,7515,0,2
17832,L10M.DCE,2019-08-20,7605.0,7605.0,7415.0,7530,7500,8,4
17833,L10M.DCE,2019-08-21,,,,7425,7425,0,4
17834,L10M.DCE,2019-08-22,,,,7365,7365,0,4
17835,L10M.DCE,2019-08-23,,,,7290,7290,0,4
17836,L10M.DCE,2019-08-26,,,,7290,7290,0,4
17837,L10M.DCE,2019-08-27,,,,7295,7295,0,4
17838,L10M.DCE,2019-08-28,,,,7245,7245,0,4
17839,L10M.DCE,2019-08-29,,,,7190,7190,0,4
17840,L10M.DCE,2019-08-30,7020.0,7135.0,7020.0,7135,7075,4,4
17841,L10M.DCE,2019-09-02,,,,7080,7080,0,4
17842,L10M.DCE,2019-09-03,,,,7120,7120,0,4
17843,L10M.DCE,2019-09-04,,,,7140,7140,0,4
17844,L10M.DCE,2019-09-05,,,,7180,7180,0,4
17845,L10M.DCE,2019-09-06,,,,7150,7150,0,4
17846,L10M.DCE,2019-09-09,,,,7165,7165,0,4
17847,L10M.DCE,2019-09-10,,,,7185,7185,0,4
17848,L10M.DCE,2019-09-11,,,,7185,7185,0,4
17849,L10M.DCE,2019-09-12,,,,7245,7245,0,4
17850,L10M.DCE,2019-09-16,7650.0,7650.0,7500.0,7500,7590,24,2
17851,L10M.DCE,2019-09-17,7815.0,7890.0,7440.0,7690,7690,16,2
17852,L10M.DCE,2019-09-18,7430.0,7820.0,7430.0,7795,7695,14,2
17853,L10M.DCE,2019-09-19,,,,7695,7695,0,2
17854,L10M.DCE,2019-09-20,,,,7695,7695,0,2
17855,L10M.DCE,2019-09-23,,,,7695,7695,0,2
17856,L10M.DCE,2019-09-24,7445.0,7760.0,7445.0,7485,7540,8,2
17857,L10M.DCE,2019-09-25,,,,7540,7540,0,2
17858,L10M.DCE,2019-09-26,7455.0,7455.0,7455.0,7455,7455,2,0
17859,L10M.DCE,2019-09-27,,,,7455,7455,0,0
17860,L10M.DCE,2019-09-30,,,,7455,7455,0,0
17861,L10M.DCE,2019-10-08,,,,7455,7455,0,0
17862,L10M.DCE,2019-10-09,,,,7455,7455,0,0
17863,L10M.DCE,2019-10-10,,,,7455,7455,0,0
17864,L10M.DCE,2019-10-11,,,,7455,7455,0,0
17865,L10M.DCE,2019-10-14,,,,7455,7455,0,0
17866,L10M.DCE,2019-10-15,,,,7455,7455,0,0
17867,L10M.DCE,2019-10-16,,,,7455,7455,0,0
17868,L10M.DCE,2019-10-17,,,,7455,7455,0,0
17869,L10M.DCE,2019-10-18,,,,7455,7455,0,0
17870,L10M.DCE,2019-10-21,,,,7455,7455,0,0
17871,L10M.DCE,2019-10-22,,,,7170,7170,0,0
17872,L10M.DCE,2019-10-23,,,,7175,7175,0,0
17873,L10M.DCE,2019-10-24,7265.0,7265.0,7265.0,7265,7265,2,2
17874,L10M.DCE,2019-10-25,,,,7265,7265,0,2
17875,L10M.DCE,2019-10-28,7165.0,7165.0,7165.0,7165,7165,2,2
17876,L10M.DCE,2019-10-29,7250.0,7250.0,7250.0,7250,7250,2,2
17877,L10M.DCE,2019-10-30,,,,7255,7255,0,2
17878,L10M.DCE,2019-10-31,7235.0,7235.0,7235.0,7235,7235,2,4
17879,L10M.DCE,2019-11-01,,,,7235,7235,0,4
17880,L10M.DCE,2019-11-04,,,,7235,7235,0,4
17881,L10M.DCE,2019-11-05,,,,7235,7235,0,4
17882,L10M.DCE,2019-11-06,,,,7235,7235,0,4
17883,L10M.DCE,2019-11-07,,,,7235,7235,0,4
17884,L10M.DCE,2019-11-08,,,,7235,7235,0,4
17885,L10M.DCE,2019-11-11,,,,7235,7235,0,4
17886,L10M.DCE,2019-11-12,,,,7235,7235,0,4
17887,L10M.DCE,2019-11-13,,,,7235,7235,0,4
17888,L10M.DCE,2019-11-14,,,,7185,7185,0,4
17889,L10M.DCE,2019-11-15,7155.0,7155.0,7155.0,7155,7155,2,6
17890,L10M.DCE,2019-11-18,,,,7155,7155,0,6
17891,L10M.DCE,2019-11-19,,,,7155,7155,0,6
17892,L10M.DCE,2019-11-20,,,,7155,7155,0,6
17893,L10M.DCE,2019-11-21,,,,7155,7155,0,6
17894,L10M.DCE,2019-11-22,7225.0,7225.0,7225.0,7225,7225,4,2
17895,L10M.DCE,2019-11-25,,,,7225,7225,0,2
17896,L10M.DCE,2019-11-26,,,,7190,7190,0,2
17897,L10M.DCE,2019-11-27,,,,7190,7190,0,2
17898,L10M.DCE,2019-11-28,7175.0,7175.0,7175.0,7175,7175,2,0
17899,L10M.DCE,2019-11-29,,,,7285,7285,0,0
17900,L10M.DCE,2019-12-02,,,,7285,7285,0,0
17901,L10M.DCE,2019-12-03,,,,7285,7285,0,0
17902,L10M.DCE,2019-12-04,7300.0,7300.0,7300.0,7300,7300,2,2
17903,L10M.DCE,2019-12-05,,,,7300,7300,0,2
17904,L10M.DCE,2019-12-06,,,,7300,7300,0,2
17905,L10M.DCE,2019-12-09,,,,7300,7300,0,2
17906,L10M.DCE,2019-12-10,,,,7300,7300,0,2
17907,L10M.DCE,2019-12-11,,,,7300,7300,0,2
17908,L10M.DCE,2019-12-12,,,,7300,7300,0,2
17909,L10M.DCE,2019-12-13,,,,7300,7300,0,2
17910,L10M.DCE,2019-12-16,,,,7335,7335,0,2
17911,L10M.DCE,2019-12-17,,,,7335,7335,0,2
17912,L10M.DCE,2019-12-18,,,,7335,7335,0,2
17913,L10M.DCE,2019-12-19,,,,7335,7335,0,2
17914,L10M.DCE,2019-12-20,,,,7370,7370,0,2
17915,L10M.DCE,2019-12-23,,,,7370,7370,0,2
17916,L10M.DCE,2019-12-24,,,,7370,7370,0,2
17917,L10M.DCE,2019-12-25,,,,7370,7370,0,2
17918,L10M.DCE,2019-12-26,,,,7370,7370,0,2
17919,L10M.DCE,2019-12-27,7520.0,7520.0,7520.0,7520,7520,18,20
17920,L10M.DCE,2019-12-30,7420.0,7555.0,7420.0,7555,7475,36,20
17921,L10M.DCE,2019-12-31,7500.0,7500.0,7500.0,7500,7500,2,20
17922,L10M.DCE,2020-01-02,,,,7500,7500,0,10
17923,L10M.DCE,2020-01-03,,,,7500,7500,0,10
17924,L10M.DCE,2020-01-06,7540.0,7540.0,7540.0,7540,7540,2,10
17925,L10M.DCE,2020-01-07,7505.0,7505.0,7505.0,7505,7505,1,10
17926,L10M.DCE,2020-01-08,7575.0,7575.0,7575.0,7575,7575,1,10
17927,L10M.DCE,2020-01-09,7495.0,7520.0,7495.0,7520,7505,2,11
17928,L10M.DCE,2020-01-10,7505.0,7505.0,7505.0,7505,7505,1,10
17929,L10M.DCE,2020-01-13,,,,7505,7505,0,10
17930,L10M.DCE,2020-01-14,,,,7505,7505,0,10
17931,L10M.DCE,2020-01-15,,,,7505,7505,0,10
17932,L10M.DCE,2020-01-16,,,,7505,7505,0,10
17933,L10M.DCE,2020-01-17,,,,7505,7505,0,10
17934,L10M.DCE,2020-01-20,7335.0,7335.0,7335.0,7335,7335,1,10
17935,L10M.DCE,2020-01-21,,,,7335,7335,0,10
17936,L10M.DCE,2020-01-22,7320.0,7320.0,7320.0,7320,7320,1,10
17937,L10M.DCE,2020-01-23,,,,7320,7320,0,10
17938,L10M.DCE,2020-02-03,6900.0,6900.0,6890.0,6890,6895,4,14
17939,L10M.DCE,2020-02-04,6930.0,7020.0,6930.0,7020,6970,8,13
17940,L10M.DCE,2020-02-05,,,,7090,7090,0,13
17941,L10M.DCE,2020-02-06,7025.0,7025.0,7025.0,7025,7025,1,12
17942,L10M.DCE,2020-02-07,7020.0,7020.0,7020.0,7020,7020,1,12
17943,L10M.DCE,2020-02-10,7030.0,7030.0,7030.0,7030,7030,2,12
17944,L10M.DCE,2020-02-11,,,,7030,7030,0,12
17945,L10M.DCE,2020-02-12,,,,7030,7030,0,12
17946,L10M.DCE,2020-02-13,,,,7020,7020,0,12
17947,L10M.DCE,2020-02-14,7010.0,7030.0,7010.0,7030,7020,3,14
17948,L10M.DCE,2020-02-17,7095.0,7095.0,7045.0,7045,7070,4,14
17949,L10M.DCE,2020-02-18,,,,7070,7070,0,14
17950,L10M.DCE,2020-02-19,,,,7090,7090,0,14
17951,L10M.DCE,2020-02-20,,,,7150,7150,0,14
17952,L10M.DCE,2020-02-21,,,,7155,7155,0,14
17953,L10M.DCE,2020-02-24,7130.0,7170.0,7130.0,7165,7145,4,14
17954,L10M.DCE,2020-02-25,7085.0,7130.0,7085.0,7130,7100,6,14
17955,L10M.DCE,2020-02-26,,,,7100,7100,0,14
17956,L10M.DCE,2020-02-27,,,,7100,7100,0,14
17957,L10M.DCE,2020-02-28,,,,7010,7010,0,14
17958,L10M.DCE,2020-03-02,7105.0,7135.0,7015.0,7060,7040,17,12
17959,L10M.DCE,2020-03-03,7160.0,7160.0,7095.0,7140,7135,20,12
17960,L10M.DCE,2020-03-04,7135.0,7135.0,7110.0,7130,7125,8,13
17961,L10M.DCE,2020-03-05,,,,7125,7125,0,13
17962,L10M.DCE,2020-03-06,,,,7125,7125,0,13
17963,L10M.DCE,2020-03-09,,,,6840,6840,0,13
17964,L10M.DCE,2020-03-10,,,,6840,6840,0,13
17965,L10M.DCE,2020-03-11,,,,6850,6850,0,13
17966,L10M.DCE,2020-03-12,,,,6850,6850,0,13
17967,L10M.DCE,2020-03-13,6850.0,6850.0,6770.0,6770,6795,6,13
17968,L10M.DCE,2020-03-16,,,,6795,6795,0,13
17969,L10M.DCE,2020-03-17,,,,6675,6675,0,13
17970,L10M.DCE,2020-03-18,,,,6630,6630,0,13
17971,L10M.DCE,2020-03-19,6530.0,6530.0,6530.0,6530,6530,1,14
17972,L10M.DCE,2020-03-20,6535.0,6540.0,6535.0,6540,6535,2,15
17973,L10M.DCE,2020-03-23,6350.0,6395.0,6350.0,6395,6365,4,14
17974,L10M.DCE,2020-03-24,6375.0,6390.0,6270.0,6290,6320,9,13
17975,L10M.DCE,2020-03-25,6255.0,6260.0,6255.0,6260,6255,7,15
17976,L10M.DCE,2020-03-26,6190.0,6190.0,5930.0,5930,6065,6,15
17977,L10M.DCE,2020-03-27,5920.0,5920.0,5805.0,5815,5850,9,16
17978,L10M.DCE,2020-03-30,,,,5540,5540,0,16
17979,L10M.DCE,2020-03-31,5510.0,5510.0,5445.0,5445,5475,2,14
17980,L10M.DCE,2020-04-01,,,,5475,5475,0,14
17981,L10M.DCE,2020-04-02,,,,5650,5650,0,14
17982,L10M.DCE,2020-04-03,5915.0,5955.0,5840.0,5955,5885,8,14
17983,L10M.DCE,2020-04-07,6145.0,6150.0,6145.0,6150,6145,3,14
17984,L10M.DCE,2020-04-08,6020.0,6165.0,5940.0,5970,6065,18,14
17985,L10M.DCE,2020-04-09,,,,6065,6065,0,14
17986,L10M.DCE,2020-04-10,,,,6195,6195,0,14
17987,L10M.DCE,2020-04-13,6415.0,6580.0,6370.0,6370,6475,42,17
17988,L10M.DCE,2020-04-14,,,,6475,6475,0,17
17989,L10M.DCE,2020-04-15,6125.0,6305.0,6125.0,6215,6220,30,22
17990,L10M.DCE,2020-04-16,6245.0,6245.0,6245.0,6245,6245,1,21
17991,L10M.DCE,2020-04-17,6310.0,6390.0,6180.0,6220,6275,11,20
17992,L10M.DCE,2020-04-20,6055.0,6185.0,6055.0,6100,6120,38,28
17993,L10M.DCE,2020-04-21,5995.0,5995.0,5890.0,5890,5935,9,28
17994,L10M.DCE,2020-04-22,5585.0,5755.0,5585.0,5685,5685,5,27
17995,L10M.DCE,2020-04-23,5930.0,5950.0,5930.0,5950,5940,3,25
17996,L10M.DCE,2020-04-24,,,,6065,6065,0,25
17997,L10M.DCE,2020-04-27,,,,6170,6170,0,25
17998,L10M.DCE,2020-04-28,6150.0,6150.0,6150.0,6150,6150,4,21
17999,L10M.DCE,2020-04-29,,,,6130,6130,0,21
18000,L10M.DCE,2020-04-30,,,,6130,6130,0,21
18001,L10M.DCE,2020-05-06,6220.0,6670.0,6220.0,6485,6330,833,168
18002,L10M.DCE,2020-05-07,6460.0,6530.0,6380.0,6380,6455,133,182
18003,L10M.DCE,2020-05-08,6390.0,6435.0,6310.0,6375,6360,299,249
18004,L10M.DCE,2020-05-11,6370.0,6410.0,6235.0,6255,6275,408,284
18005,L10M.DCE,2020-05-12,6225.0,6280.0,6205.0,6245,6245,1172,303
18006,L10M.DCE,2020-05-13,6235.0,6320.0,6185.0,6300,6245,609,325
18007,L10M.DCE,2020-05-14,6320.0,6325.0,6250.0,6295,6280,910,354
18008,L10M.DCE,2020-05-15,6290.0,6415.0,6280.0,6375,6325,790,435
18009,L10M.DCE,2020-05-18,6360.0,6415.0,6345.0,6405,6365,1781,448
18010,L10M.DCE,2020-05-19,6425.0,6535.0,6350.0,6355,6470,1583,467
18011,L10M.DCE,2020-05-20,6370.0,6490.0,6330.0,6455,6380,1716,547
18012,L10M.DCE,2020-05-21,6500.0,6585.0,6455.0,6505,6520,1624,534
18013,L10M.DCE,2020-05-22,6500.0,6540.0,6400.0,6425,6465,3186,612
18014,L10M.DCE,2020-05-25,6450.0,6515.0,6415.0,6470,6465,2154,589
18015,L10M.DCE,2020-05-26,6790.0,6790.0,6460.0,6480,6470,2657,791
18016,L10M.DCE,2020-05-27,6480.0,6545.0,6435.0,6495,6480,3303,1095
18017,L10M.DCE,2020-05-28,6520.0,6575.0,6445.0,6555,6490,2337,1164
18018,L10M.DCE,2020-05-29,6560.0,6605.0,6520.0,6525,6555,4237,1113
18019,L10M.DCE,2020-06-01,6540.0,6710.0,6525.0,6685,6620,4303,1171
18020,L10M.DCE,2020-06-02,6665.0,6760.0,6655.0,6665,6695,4747,1283
18021,L10M.DCE,2020-06-03,6685.0,6745.0,6670.0,6715,6710,8049,1533
