ID,证券代码,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量
16434,PP09M.DCE,2020/07/03,7482.0000,7644.0000,7472.0000,7570.0000,7561.0000,670650.0000,416367.0000
16435,PP09M.DCE,2020/07/06,7570.0000,7753.0000,7527.0000,7731.0000,7650.0000,565495.0000,446855.0000
16436,PP09M.DCE,2020/07/07,7715.0000,7772.0000,7675.0000,7723.0000,7714.0000,561738.0000,430088.0000
16437,PP09M.DCE,2020/07/08,7730.0000,7768.0000,7625.0000,7643.0000,7704.0000,622564.0000,388700.0000
16438,PP09M.DCE,2020/07/09,7643.0000,7763.0000,7643.0000,7720.0000,7696.0000,492694.0000,394917.0000
16439,PP09M.DCE,2020/07/10,7712.0000,7737.0000,7603.0000,7627.0000,7655.0000,507076.0000,366141.0000
16440,PP09M.DCE,2020/07/13,7650.0000,7748.0000,7636.0000,7683.0000,7692.0000,469136.0000,361218.0000
16441,PP09M.DCE,2020/07/14,7675.0000,7685.0000,7565.0000,7667.0000,7630.0000,542525.0000,354285.0000
16442,PP09M.DCE,2020/07/15,7665.0000,7695.0000,7556.0000,7570.0000,7624.0000,546588.0000,351079.0000
16443,PP09M.DCE,2020/07/16,7570.0000,7604.0000,7457.0000,7469.0000,7525.0000,629124.0000,329637.0000
16444,PP09M.DCE,2020/07/17,7468.0000,7519.0000,7438.0000,7494.0000,7482.0000,445805.0000,305227.0000
16445,PP09M.DCE,2020/07/20,7491.0000,7538.0000,7410.0000,7479.0000,7467.0000,510209.0000,299444.0000
16446,PP09M.DCE,2020/07/21,7487.0000,7558.0000,7444.0000,7459.0000,7490.0000,435966.0000,303584.0000
16447,PP09M.DCE,2020/07/22,7471.0000,7580.0000,7471.0000,7472.0000,7522.0000,537051.0000,291405.0000
16448,PP09M.DCE,2020/07/23,7470.0000,7515.0000,7397.0000,7491.0000,7449.0000,510108.0000,295847.0000
16449,PP09M.DCE,2020/07/24,7483.0000,7495.0000,7350.0000,7368.0000,7415.0000,499563.0000,300757.0000
16450,PP09M.DCE,2020/07/27,7368.0000,7535.0000,7368.0000,7528.0000,7465.0000,505281.0000,295852.0000
16451,PP09M.DCE,2020/07/28,7536.0000,7673.0000,7528.0000,7652.0000,7604.0000,546517.0000,322309.0000
16452,PP09M.DCE,2020/07/29,7636.0000,7673.0000,7592.0000,7623.0000,7624.0000,360067.0000,304327.0000
16453,PP09M.DCE,2020/07/30,7628.0000,7681.0000,7600.0000,7624.0000,7635.0000,371664.0000,288964.0000
16454,PP09M.DCE,2020/07/31,7617.0000,7650.0000,7500.0000,7635.0000,7573.0000,504763.0000,271324.0000
16455,PP09M.DCE,2020/08/03,7635.0000,7662.0000,7553.0000,7643.0000,7613.0000,406801.0000,263512.0000
16456,PP09M.DCE,2020/08/04,7660.0000,7796.0000,7660.0000,7763.0000,7746.0000,499964.0000,287577.0000
16457,PP09M.DCE,2020/08/05,7735.0000,7843.0000,7726.0000,7750.0000,7774.0000,465045.0000,258884.0000
16458,PP09M.DCE,2020/08/06,7774.0000,7814.0000,7693.0000,7727.0000,7749.0000,320263.0000,242096.0000
16459,PP09M.DCE,2020/08/07,7729.0000,7775.0000,7633.0000,7724.0000,7709.0000,373648.0000,230483.0000
16460,PP09M.DCE,2020/08/10,7720.0000,7758.0000,7637.0000,7663.0000,7680.0000,359197.0000,211485.0000
16461,PP09M.DCE,2020/08/11,7660.0000,7760.0000,7627.0000,7673.0000,7691.0000,361173.0000,194846.0000
16462,PP09M.DCE,2020/08/12,7693.0000,7704.0000,7560.0000,7598.0000,7628.0000,358922.0000,173876.0000
16463,PP09M.DCE,2020/08/13,7622.0000,7659.0000,7529.0000,7560.0000,7577.0000,335296.0000,158738.0000
16464,PP09M.DCE,2020/08/14,7573.0000,7666.0000,7553.0000,7607.0000,7608.0000,304087.0000,141920.0000
16465,PP09M.DCE,2020/08/17,7599.0000,7637.0000,7544.0000,7635.0000,7589.0000,259869.0000,134480.0000
16466,PP09M.DCE,2020/08/18,7635.0000,7757.0000,7620.0000,7740.0000,7706.0000,260426.0000,135253.0000
16467,PP09M.DCE,2020/08/19,7725.0000,7757.0000,7670.0000,7692.0000,7700.0000,154037.0000,113387.0000
16468,PP09M.DCE,2020/08/20,7711.0000,7750.0000,7660.0000,7746.0000,7690.0000,120323.0000,89267.0000
16469,PP09M.DCE,2020/08/21,7716.0000,7746.0000,7662.0000,7694.0000,7690.0000,74616.0000,69036.0000
16470,PP09M.DCE,2020/08/24,7678.0000,7749.0000,7676.0000,7712.0000,7709.0000,33572.0000,59606.0000
16471,PP09M.DCE,2020/08/25,7711.0000,7820.0000,7711.0000,7805.0000,7772.0000,28872.0000,52183.0000
16472,PP09M.DCE,2020/08/26,7805.0000,7855.0000,7776.0000,7821.0000,7820.0000,14082.0000,46119.0000
16473,PP09M.DCE,2020/08/27,7829.0000,7914.0000,7810.0000,7912.0000,7857.0000,12602.0000,39598.0000
16474,PP09M.DCE,2020/08/28,7900.0000,7948.0000,7863.0000,7940.0000,7893.0000,13029.0000,31559.0000
16475,PP09M.DCE,2020/08/31,7932.0000,8159.0000,7932.0000,8124.0000,8068.0000,18150.0000,18070.0000
16476,PP09M.DCE,2020/09/01,8120.0000,8143.0000,8060.0000,8131.0000,8121.0000,2731.0000,15763.0000
16477,PP09M.DCE,2020/09/02,8100.0000,8350.0000,8100.0000,8300.0000,8243.0000,2700.0000,13265.0000
16478,PP09M.DCE,2020/09/03,8243.0000,8310.0000,8243.0000,8277.0000,8271.0000,2004.0000,11481.0000
16479,PP09M.DCE,2020/09/04,8270.0000,8280.0000,8180.0000,8225.0000,8242.0000,1920.0000,9822.0000
16480,PP09M.DCE,2020/09/07,8242.0000,8256.0000,8130.0000,8150.0000,8193.0000,1627.0000,8267.0000
16481,PP09M.DCE,2020/09/08,8176.0000,8200.0000,8130.0000,8132.0000,8158.0000,808.0000,7569.0000
16482,PP09M.DCE,2020/09/09,8120.0000,8150.0000,8053.0000,8080.0000,8097.0000,587.0000,7008.0000
16483,PP09M.DCE,2020/09/10,8031.0000,8100.0000,8010.0000,8010.0000,8052.0000,284.0000,6725.0000
16484,PP09M.DCE,2020/09/11,8000.0000,8048.0000,7700.0000,7950.0000,7907.0000,624.0000,6393.0000
16485,PP09M.DCE,2020/09/14,7950.0000,8618.0000,7807.0000,8030.0000,8179.0000,3700.0000,0.0000
16486,PP09M.DCE,2020/09/15,7650.0000,7700.0000,7529.0000,7531.0000,7616.0000,213.0000,130.0000
16487,PP09M.DCE,2020/09/16,7531.0000,7610.0000,7519.0000,7604.0000,7574.0000,108.0000,156.0000
16488,PP09M.DCE,2020/09/17,7654.0000,7654.0000,7524.0000,7533.0000,7558.0000,81.0000,191.0000
16489,PP09M.DCE,2020/09/18,7490.0000,7600.0000,7490.0000,7566.0000,7573.0000,15.0000,187.0000
16490,PP09M.DCE,2020/09/21,7600.0000,7667.0000,7551.0000,7667.0000,7612.0000,52.0000,188.0000
16491,PP09M.DCE,2020/09/22,7601.0000,7611.0000,7505.0000,7505.0000,7548.0000,169.0000,273.0000
16492,PP09M.DCE,2020/09/23,7505.0000,7556.0000,7420.0000,7495.0000,7472.0000,144.0000,332.0000
16493,PP09M.DCE,2020/09/24,7502.0000,7510.0000,7401.0000,7456.0000,7464.0000,186.0000,426.0000
16494,PP09M.DCE,2020/09/25,7443.0000,7570.0000,7443.0000,7545.0000,7522.0000,126.0000,348.0000
16495,PP09M.DCE,2020/09/28,7475.0000,7650.0000,7475.0000,7568.0000,7606.0000,40.0000,344.0000
16496,PP09M.DCE,2020/09/29,7563.0000,7618.0000,7534.0000,7565.0000,7562.0000,123.0000,379.0000
16497,PP09M.DCE,2020/09/30,7515.0000,7515.0000,7410.0000,7459.0000,7466.0000,127.0000,474.0000
16498,PP09M.DCE,2020/10/09,7485.0000,7589.0000,7468.0000,7588.0000,7539.0000,147.0000,512.0000
16499,PP09M.DCE,2020/10/12,7580.0000,7650.0000,7527.0000,7620.0000,7594.0000,310.0000,642.0000
16500,PP09M.DCE,2020/10/13,7640.0000,7640.0000,7571.0000,7571.0000,7587.0000,89.0000,700.0000
16501,PP09M.DCE,2020/10/14,7518.0000,7641.0000,7518.0000,7584.0000,7590.0000,122.0000,681.0000
16502,PP09M.DCE,2020/10/15,7607.0000,7640.0000,7580.0000,7582.0000,7614.0000,57.0000,663.0000
16503,PP09M.DCE,2020/10/16,7541.0000,7620.0000,7540.0000,7570.0000,7587.0000,139.0000,706.0000
16504,PP09M.DCE,2020/10/19,7545.0000,7589.0000,7540.0000,7555.0000,7559.0000,185.0000,790.0000
16505,PP09M.DCE,2020/10/20,7575.0000,7575.0000,7529.0000,7548.0000,7547.0000,107.0000,838.0000
16506,PP09M.DCE,2020/10/21,7565.0000,7580.0000,7542.0000,7560.0000,7561.0000,119.0000,902.0000
16507,PP09M.DCE,2020/10/22,7572.0000,7578.0000,7523.0000,7562.0000,7559.0000,81.0000,912.0000
16508,PP09M.DCE,2020/10/23,7550.0000,7558.0000,7490.0000,7520.0000,7519.0000,158.0000,1020.0000
16509,PP09M.DCE,2020/10/26,7521.0000,7534.0000,7451.0000,7495.0000,7497.0000,94.0000,1036.0000
16510,PP09M.DCE,2020/10/27,7550.0000,7650.0000,7450.0000,7534.0000,7510.0000,95.0000,1068.0000
16511,PP09M.DCE,2020/10/28,7513.0000,7556.0000,7512.0000,7540.0000,7543.0000,61.0000,1058.0000
16512,PP09M.DCE,2020/10/29,7499.0000,7557.0000,7485.0000,7523.0000,7534.0000,154.0000,1051.0000
16513,PP09M.DCE,2020/10/30,7477.0000,7568.0000,7438.0000,7516.0000,7497.0000,215.0000,1122.0000
16514,PP09M.DCE,2020/11/02,7557.0000,7666.0000,7513.0000,7666.0000,7608.0000,423.0000,868.0000
16515,PP09M.DCE,2020/11/03,7640.0000,7730.0000,7640.0000,7668.0000,7679.0000,257.0000,984.0000
16516,PP09M.DCE,2020/11/04,7660.0000,7702.0000,7642.0000,7670.0000,7675.0000,92.0000,1006.0000
16517,PP09M.DCE,2020/11/05,7730.0000,7730.0000,7499.0000,7625.0000,7604.0000,148.0000,1043.0000
16518,PP09M.DCE,2020/11/06,7590.0000,7656.0000,7590.0000,7607.0000,7619.0000,50.0000,1058.0000
16519,PP09M.DCE,2020/11/09,7654.0000,7668.0000,7615.0000,7650.0000,7637.0000,38.0000,1061.0000
16520,PP09M.DCE,2020/11/10,7700.0000,7770.0000,7619.0000,7654.0000,7684.0000,283.0000,1222.0000
16521,PP09M.DCE,2020/11/11,7685.0000,7729.0000,7633.0000,7729.0000,7687.0000,205.0000,1274.0000
16522,PP09M.DCE,2020/11/12,7721.0000,7775.0000,7693.0000,7738.0000,7746.0000,133.0000,1199.0000
16523,PP09M.DCE,2020/11/13,7740.0000,7875.0000,7740.0000,7839.0000,7812.0000,192.0000,1175.0000
16524,PP09M.DCE,2020/11/16,7853.0000,8000.0000,7853.0000,7960.0000,7952.0000,99.0000,1154.0000
16525,PP09M.DCE,2020/11/17,7942.0000,7982.0000,7919.0000,7982.0000,7945.0000,102.0000,1178.0000
16526,PP09M.DCE,2020/11/18,7915.0000,8133.0000,7915.0000,8099.0000,8041.0000,276.0000,1186.0000
16527,PP09M.DCE,2020/11/19,8041.0000,8185.0000,8040.0000,8130.0000,8088.0000,222.0000,1238.0000
16528,PP09M.DCE,2020/11/20,8180.0000,8180.0000,8090.0000,8091.0000,8113.0000,212.0000,1214.0000
16529,PP09M.DCE,2020/11/23,8081.0000,8260.0000,8020.0000,8192.0000,8188.0000,394.0000,1335.0000
16530,PP09M.DCE,2020/11/24,8275.0000,8282.0000,8163.0000,8233.0000,8227.0000,245.0000,1396.0000
16531,PP09M.DCE,2020/11/25,8227.0000,8286.0000,8220.0000,8263.0000,8247.0000,199.0000,1424.0000
16532,PP09M.DCE,2020/11/26,8276.0000,8350.0000,8232.0000,8232.0000,8293.0000,339.0000,1544.0000
16533,PP09M.DCE,2020/11/27,8250.0000,8292.0000,8112.0000,8292.0000,8232.0000,245.0000,1538.0000
16534,PP09M.DCE,2020/11/30,8289.0000,8300.0000,8220.0000,8248.0000,8257.0000,166.0000,1557.0000
16535,PP09M.DCE,2020/12/01,8211.0000,8245.0000,8099.0000,8187.0000,8160.0000,775.0000,1712.0000
16536,PP09M.DCE,2020/12/02,8177.0000,8199.0000,8079.0000,8088.0000,8142.0000,308.0000,1673.0000
16537,PP09M.DCE,2020/12/03,8078.0000,8130.0000,8055.0000,8069.0000,8086.0000,313.0000,1745.0000
16538,PP09M.DCE,2020/12/04,8064.0000,8173.0000,8015.0000,8169.0000,8114.0000,311.0000,1788.0000
16539,PP09M.DCE,2020/12/07,8175.0000,8279.0000,8110.0000,8265.0000,8208.0000,318.0000,1779.0000
16540,PP09M.DCE,2020/12/08,8335.0000,8335.0000,8151.0000,8184.0000,8212.0000,259.0000,1827.0000
16541,PP09M.DCE,2020/12/09,8185.0000,8245.0000,8150.0000,8179.0000,8198.0000,327.0000,1896.0000
16542,PP09M.DCE,2020/12/10,8210.0000,8400.0000,8210.0000,8276.0000,8305.0000,763.0000,1826.0000
16543,PP09M.DCE,2020/12/11,8241.0000,8477.0000,8241.0000,8461.0000,8367.0000,444.0000,1915.0000
16544,PP09M.DCE,2020/12/14,8406.0000,8575.0000,8281.0000,8351.0000,8421.0000,1526.0000,2380.0000
16545,PP09M.DCE,2020/12/15,8323.0000,8357.0000,8250.0000,8255.0000,8290.0000,1345.0000,2933.0000
16546,PP09M.DCE,2020/12/16,8155.0000,8300.0000,8155.0000,8220.0000,8227.0000,1464.0000,3360.0000
16547,PP09M.DCE,2020/12/17,8230.0000,8296.0000,8200.0000,8291.0000,8255.0000,789.0000,3606.0000
16548,PP09M.DCE,2020/12/18,8278.0000,8425.0000,8278.0000,8345.0000,8353.0000,1932.0000,3718.0000
16549,PP09M.DCE,2020/12/21,8450.0000,8460.0000,8277.0000,8300.0000,8361.0000,1528.0000,3632.0000
16550,PP09M.DCE,2020/12/22,8257.0000,8445.0000,8200.0000,8200.0000,8335.0000,1931.0000,3866.0000
16551,PP09M.DCE,2020/12/23,8200.0000,8269.0000,8150.0000,8166.0000,8203.0000,1751.0000,4152.0000
16552,PP09M.DCE,2020/12/24,8188.0000,8275.0000,8180.0000,8225.0000,8235.0000,2037.0000,4109.0000
16553,PP09M.DCE,2020/12/25,8200.0000,8250.0000,8075.0000,8087.0000,8160.0000,3029.0000,4851.0000
16554,PP09M.DCE,2020/12/28,8087.0000,8139.0000,7951.0000,7966.0000,8051.0000,2190.0000,5250.0000
16555,PP09M.DCE,2020/12/29,7977.0000,8011.0000,7900.0000,7935.0000,7960.0000,2659.0000,6042.0000
16556,PP09M.DCE,2020/12/30,7960.0000,7998.0000,7880.0000,7973.0000,7936.0000,2563.0000,6571.0000
16557,PP09M.DCE,2020/12/31,7940.0000,8077.0000,7886.0000,8039.0000,7965.0000,2390.0000,6587.0000
16558,PP09M.DCE,2021/01/04,7966.0000,8044.0000,7933.0000,8023.0000,7991.0000,2364.0000,7117.0000
16559,PP09M.DCE,2021/01/05,8008.0000,8108.0000,7911.0000,7972.0000,8016.0000,4123.0000,8189.0000
16560,PP09M.DCE,2021/01/06,7988.0000,8065.0000,7905.0000,7924.0000,7964.0000,4045.0000,9369.0000
16561,PP09M.DCE,2021/01/07,7915.0000,7997.0000,7833.0000,7890.0000,7924.0000,3357.0000,9819.0000
16562,PP09M.DCE,2021/01/08,7896.0000,7920.0000,7745.0000,7765.0000,7835.0000,5311.0000,10852.0000
16563,PP09M.DCE,2021/01/11,7775.0000,7880.0000,7711.0000,7799.0000,7792.0000,2768.0000,10900.0000
16564,PP09M.DCE,2021/01/12,7799.0000,7855.0000,7710.0000,7841.0000,7777.0000,3071.0000,11450.0000
16565,PP09M.DCE,2021/01/13,7858.0000,7959.0000,7776.0000,7941.0000,7876.0000,4008.0000,10984.0000
16566,PP09M.DCE,2021/01/14,7941.0000,7941.0000,7798.0000,7898.0000,7874.0000,2834.0000,10972.0000
16567,PP09M.DCE,2021/01/15,7870.0000,7972.0000,7868.0000,7936.0000,7914.0000,4299.0000,11555.0000
16568,PP09M.DCE,2021/01/18,7940.0000,8150.0000,7930.0000,8149.0000,8027.0000,6357.0000,11277.0000
16569,PP09M.DCE,2021/01/19,8178.0000,8178.0000,8024.0000,8071.0000,8095.0000,5271.0000,11720.0000
16570,PP09M.DCE,2021/01/20,8050.0000,8112.0000,7976.0000,7988.0000,8042.0000,3140.0000,12147.0000
16571,PP09M.DCE,2021/01/21,8000.0000,8074.0000,7993.0000,8060.0000,8037.0000,3727.0000,12869.0000
16572,PP09M.DCE,2021/01/22,8043.0000,8144.0000,7975.0000,8101.0000,8058.0000,6641.0000,12646.0000
16573,PP09M.DCE,2021/01/25,8083.0000,8175.0000,7978.0000,7997.0000,8060.0000,5199.0000,12424.0000
16574,PP09M.DCE,2021/01/26,7998.0000,8088.0000,7991.0000,8015.0000,8049.0000,4195.0000,12154.0000
16575,PP09M.DCE,2021/01/27,8000.0000,8095.0000,7988.0000,8095.0000,8045.0000,4557.0000,11791.0000
16576,PP09M.DCE,2021/01/28,8060.0000,8185.0000,8060.0000,8161.0000,8126.0000,7485.0000,12054.0000
16577,PP09M.DCE,2021/01/29,8185.0000,8245.0000,8130.0000,8192.0000,8191.0000,4908.0000,11809.0000
16578,PP09M.DCE,2021/02/01,8202.0000,8260.0000,8091.0000,8091.0000,8144.0000,6238.0000,11966.0000
16579,PP09M.DCE,2021/02/02,8090.0000,8134.0000,8057.0000,8103.0000,8098.0000,3664.0000,12379.0000
16580,PP09M.DCE,2021/02/03,8103.0000,8160.0000,8043.0000,8152.0000,8096.0000,4173.0000,12602.0000
16581,PP09M.DCE,2021/02/04,8172.0000,8230.0000,8106.0000,8230.0000,8159.0000,4373.0000,12057.0000
16582,PP09M.DCE,2021/02/05,8215.0000,8315.0000,8196.0000,8245.0000,8242.0000,4751.0000,12201.0000
16583,PP09M.DCE,2021/02/08,8245.0000,8286.0000,8189.0000,8232.0000,8232.0000,5233.0000,12710.0000
16584,PP09M.DCE,2021/02/09,8253.0000,8258.0000,8122.0000,8171.0000,8169.0000,5530.0000,14183.0000
16585,PP09M.DCE,2021/02/10,8157.0000,8177.0000,8044.0000,8110.0000,8102.0000,6833.0000,16056.0000
16586,PP09M.DCE,2021/02/18,8320.0000,8513.0000,8305.0000,8500.0000,8436.0000,14298.0000,16403.0000
16587,PP09M.DCE,2021/02/19,8498.0000,8625.0000,8466.0000,8595.0000,8551.0000,13965.0000,19524.0000
16588,PP09M.DCE,2021/02/22,8615.0000,9016.0000,8572.0000,8896.0000,8819.0000,26448.0000,22392.0000
16589,PP09M.DCE,2021/02/23,8932.0000,9003.0000,8704.0000,8764.0000,8849.0000,24233.0000,23629.0000
16590,PP09M.DCE,2021/02/24,8772.0000,8880.0000,8714.0000,8731.0000,8787.0000,17076.0000,25764.0000
16591,PP09M.DCE,2021/02/25,8787.0000,9034.0000,8721.0000,8916.0000,8873.0000,25855.0000,28134.0000
16592,PP09M.DCE,2021/02/26,8930.0000,9054.0000,8816.0000,8923.0000,8910.0000,23814.0000,28787.0000
16593,PP09M.DCE,2021/03/01,8900.0000,9065.0000,8802.0000,8915.0000,8910.0000,26920.0000,31886.0000
16594,PP09M.DCE,2021/03/02,8932.0000,8932.0000,8713.0000,8880.0000,8817.0000,38169.0000,35869.0000
16595,PP09M.DCE,2021/03/03,8930.0000,8962.0000,8835.0000,8939.0000,8899.0000,28765.0000,36345.0000
16596,PP09M.DCE,2021/03/04,8969.0000,9073.0000,8882.0000,8892.0000,8974.0000,38043.0000,38021.0000
16597,PP09M.DCE,2021/03/05,8876.0000,8998.0000,8818.0000,8944.0000,8917.0000,35296.0000,42064.0000
16598,PP09M.DCE,2021/03/08,8990.0000,9254.0000,8940.0000,9177.0000,9140.0000,50412.0000,46175.0000
16599,PP09M.DCE,2021/03/09,9108.0000,9174.0000,8918.0000,8918.0000,9112.0000,36120.0000,46886.0000
16600,PP09M.DCE,2021/03/10,8918.0000,9043.0000,8781.0000,8788.0000,8893.0000,56364.0000,49874.0000
16601,PP09M.DCE,2021/03/11,8810.0000,8910.0000,8744.0000,8897.0000,8818.0000,39645.0000,51551.0000
16602,PP09M.DCE,2021/03/12,8950.0000,9010.0000,8884.0000,8983.0000,8940.0000,59442.0000,57686.0000
16603,PP09M.DCE,2021/03/15,9030.0000,9110.0000,8941.0000,9037.0000,9022.0000,67241.0000,58543.0000
16604,PP09M.DCE,2021/03/16,8992.0000,9165.0000,8992.0000,9062.0000,9096.0000,72755.0000,62654.0000
16605,PP09M.DCE,2021/03/17,9050.0000,9097.0000,8953.0000,9009.0000,9021.0000,71014.0000,61602.0000
16606,PP09M.DCE,2021/03/18,8978.0000,9016.0000,8875.0000,8908.0000,8953.0000,77392.0000,70565.0000
16607,PP09M.DCE,2021/03/19,8896.0000,8909.0000,8620.0000,8696.0000,8782.0000,118666.0000,74912.0000
16608,PP09M.DCE,2021/03/22,8711.0000,8847.0000,8691.0000,8749.0000,8762.0000,78261.0000,72358.0000
16609,PP09M.DCE,2021/03/23,8784.0000,8784.0000,8562.0000,8589.0000,8648.0000,69456.0000,75017.0000
16610,PP09M.DCE,2021/03/24,8550.0000,8589.0000,8455.0000,8584.0000,8531.0000,82854.0000,75781.0000
16611,PP09M.DCE,2021/03/25,8592.0000,8681.0000,8490.0000,8585.0000,8589.0000,89410.0000,79349.0000
16612,PP09M.DCE,2021/03/26,8541.0000,8677.0000,8525.0000,8649.0000,8600.0000,87619.0000,76700.0000
16613,PP09M.DCE,2021/03/29,8660.0000,8788.0000,8544.0000,8565.0000,8650.0000,89711.0000,80376.0000
16614,PP09M.DCE,2021/03/30,8590.0000,8697.0000,8525.0000,8573.0000,8605.0000,97514.0000,80980.0000
16615,PP09M.DCE,2021/03/31,8600.0000,8622.0000,8476.0000,8500.0000,8549.0000,110855.0000,85393.0000
16616,PP09M.DCE,2021/04/01,8465.0000,8652.0000,8450.0000,8642.0000,8549.0000,96374.0000,84572.0000
16617,PP09M.DCE,2021/04/02,8666.0000,8738.0000,8589.0000,8705.0000,8650.0000,91261.0000,90570.0000
16618,PP09M.DCE,2021/04/06,8668.0000,8710.0000,8619.0000,8690.0000,8663.0000,71631.0000,94834.0000
16619,PP09M.DCE,2021/04/07,8690.0000,8817.0000,8673.0000,8725.0000,8757.0000,113426.0000,99405.0000
16620,PP09M.DCE,2021/04/08,8745.0000,8745.0000,8570.0000,8597.0000,8653.0000,111787.0000,105689.0000
16621,PP09M.DCE,2021/04/09,8601.0000,8628.0000,8530.0000,8540.0000,8582.0000,121622.0000,114551.0000
16622,PP09M.DCE,2021/04/12,8530.0000,8574.0000,8405.0000,8427.0000,8487.0000,172073.0000,127195.0000
16623,PP09M.DCE,2021/04/13,8470.0000,8485.0000,8373.0000,8389.0000,8424.0000,154858.0000,132863.0000
16624,PP09M.DCE,2021/04/14,8393.0000,8450.0000,8355.0000,8406.0000,8394.0000,175904.0000,144496.0000
16625,PP09M.DCE,2021/04/15,8406.0000,8585.0000,8404.0000,8553.0000,8495.0000,224865.0000,152466.0000
16626,PP09M.DCE,2021/04/16,8577.0000,8650.0000,8529.0000,8600.0000,8597.0000,218928.0000,160716.0000
16627,PP09M.DCE,2021/04/19,8610.0000,8677.0000,8511.0000,8523.0000,8588.0000,313853.0000,174927.0000
16628,PP09M.DCE,2021/04/20,8523.0000,8610.0000,8485.0000,8503.0000,8552.0000,326303.0000,204879.0000
16629,PP09M.DCE,2021/04/21,8495.0000,8515.0000,8300.0000,8309.0000,8370.0000,467673.0000,263849.0000
16630,PP09M.DCE,2021/04/22,8304.0000,8386.0000,8254.0000,8378.0000,8329.0000,609656.0000,298188.0000
16631,PP09M.DCE,2021/04/23,8388.0000,8416.0000,8329.0000,8398.0000,8374.0000,476754.0000,294376.0000
16632,PP09M.DCE,2021/04/26,8399.0000,8516.0000,8395.0000,8425.0000,8461.0000,635291.0000,284804.0000
16633,PP09M.DCE,2021/04/27,8425.0000,8607.0000,8402.0000,8566.0000,8501.0000,643477.0000,307880.0000
16634,PP09M.DCE,2021/04/28,8566.0000,8598.0000,8506.0000,8581.0000,8554.0000,494224.0000,312573.0000
16635,PP09M.DCE,2021/04/29,8579.0000,8620.0000,8533.0000,8577.0000,8576.0000,467964.0000,313482.0000
16636,PP09M.DCE,2021/04/30,8600.0000,8647.0000,8442.0000,8465.0000,8511.0000,626698.0000,300094.0000
16637,PP09M.DCE,2021/05/06,8515.0000,8764.0000,8515.0000,8726.0000,8687.0000,568563.0000,335915.0000
16638,PP09M.DCE,2021/05/07,8760.0000,8900.0000,8722.0000,8875.0000,8812.0000,577302.0000,362864.0000
16639,PP09M.DCE,2021/05/10,8820.0000,8911.0000,8763.0000,8778.0000,8823.0000,616579.0000,365505.0000
16640,PP09M.DCE,2021/05/11,8782.0000,8810.0000,8655.0000,8729.0000,8718.0000,590110.0000,358499.0000
16641,PP09M.DCE,2021/05/12,8729.0000,8992.0000,8680.0000,8973.0000,8824.0000,795811.0000,399760.0000
16642,PP09M.DCE,2021/05/13,8990.0000,9015.0000,8750.0000,8874.0000,8906.0000,820742.0000,397845.0000
16643,PP09M.DCE,2021/05/14,8870.0000,8892.0000,8662.0000,8760.0000,8790.0000,792302.0000,392667.0000
16644,PP09M.DCE,2021/05/17,8789.0000,8900.0000,8723.0000,8737.0000,8810.0000,665015.0000,391790.0000
16645,PP09M.DCE,2021/05/18,8721.0000,8810.0000,8684.0000,8757.0000,8749.0000,486306.0000,390501.0000
16646,PP09M.DCE,2021/05/19,8773.0000,8773.0000,8511.0000,8626.0000,8622.0000,757932.0000,365887.0000
16647,PP09M.DCE,2021/05/20,8600.0000,8600.0000,8380.0000,8450.0000,8483.0000,755025.0000,353009.0000
16648,PP09M.DCE,2021/05/21,8408.0000,8464.0000,8322.0000,8359.0000,8388.0000,620229.0000,336864.0000
16649,PP09M.DCE,2021/05/24,8400.0000,8420.0000,8303.0000,8383.0000,8365.0000,614023.0000,330888.0000
16650,PP09M.DCE,2021/05/25,8337.0000,8450.0000,8323.0000,8378.0000,8381.0000,618109.0000,355575.0000
16651,PP09M.DCE,2021/05/26,8378.0000,8488.0000,8246.0000,8482.0000,8358.0000,823422.0000,372128.0000
16652,PP09M.DCE,2021/05/27,8450.0000,8464.0000,8311.0000,8326.0000,8376.0000,673754.0000,375672.0000
16653,PP09M.DCE,2021/05/28,8326.0000,8466.0000,8280.0000,8306.0000,8366.0000,720474.0000,394059.0000
16654,PP09M.DCE,2021/05/31,8306.0000,8393.0000,8273.0000,8332.0000,8342.0000,560406.0000,384230.0000
16655,PP09M.DCE,2021/06/01,8350.0000,8444.0000,8315.0000,8435.0000,8386.0000,668555.0000,366558.0000
16656,PP09M.DCE,2021/06/02,8460.0000,8550.0000,8359.0000,8388.0000,8455.0000,636199.0000,360766.0000
16657,PP09M.DCE,2021/06/03,8408.0000,8470.0000,8352.0000,8375.0000,8409.0000,526426.0000,364526.0000
16658,PP09M.DCE,2021/06/04,8350.0000,8395.0000,8230.0000,8268.0000,8316.0000,679781.0000,401888.0000
16659,PP09M.DCE,2021/06/07,8270.0000,8294.0000,8088.0000,8108.0000,8179.0000,801889.0000,458310.0000
16660,PP09M.DCE,2021/06/08,8114.0000,8152.0000,8051.0000,8126.0000,8111.0000,529048.0000,451058.0000
16661,PP09M.DCE,2021/06/09,8126.0000,8196.0000,8065.0000,8187.0000,8126.0000,492946.0000,432715.0000
16662,PP09M.DCE,2021/06/10,8187.0000,8201.0000,8078.0000,8181.0000,8143.0000,572581.0000,420521.0000
16663,PP09M.DCE,2021/06/11,8207.0000,8233.0000,8121.0000,8214.0000,8184.0000,563676.0000,385510.0000
